#  See ftp://ftp.ncbi.nlm.nih.gov/genomes/README_assembly_summary.txt for a description of the columns in this file.
GCA_013819085.1	PRJNA605147	SAMN15148326	na	na	564	564	Escherichia fergusonii	strain=RHB33-C07	na	latest	Complete Genome	Major	Full	2020-07-28	ASM1381908v1	The REHAB Consortium	GCF_013819085.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/013/819/085/GCA_013819085.1_ASM1381908v1	na	na	na	haploid	bacteria	5004548	5004548	50.000000	5	5	5	NCBI	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2020-06-19	4875	4599	124	34609275
GCA_029719885.1	PRJNA605147	SAMN15488666	na	na	564	564	Escherichia fergusonii	strain=RHB44-C21	na	latest	Complete Genome	Major	Full	2023-04-13	ASM2971988v1	The REHAB Consortium	GCF_029719885.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/029/719/885/GCA_029719885.1_ASM2971988v1	na	na	na	haploid	bacteria	4814349	4814349	50.000000	3	3	3	NCBI	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2022-06-15	4634	4398	122	na
GCA_013171325.1	PRJNA625637	SAMN14604091	na	na	564	564	Escherichia fergusonii	strain=HNCF11W	na	latest	Complete Genome	Major	Full	2020-05-26	ASM1317132v1	Yangzhou University	GCF_013171325.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/013/171/325/GCA_013171325.1_ASM1317132v1	na	na	na	haploid	bacteria	4772542	4772542	50.000000	3	3	3	NCBI	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2020-05-01	4629	4418	118	na
GCA_013822105.1	PRJNA605147	SAMN15148304	na	na	564	564	Escherichia fergusonii	strain=RHB31-C13	na	latest	Complete Genome	Major	Full	2020-07-28	ASM1382210v1	The REHAB Consortium	GCF_013822105.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/013/822/105/GCA_013822105.1_ASM1382210v1	na	na	na	haploid	bacteria	4582934	4582934	50.000000	1	1	1	NCBI	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2020-06-19	4416	4240	115	34609275
GCA_030296855.1	PRJDB13909	SAMD00514633	na	na	564	564	Escherichia fergusonii	strain=30038	na	latest	Complete Genome	Major	Full	2023-04-05	ASM3029685v1	Division of Microbiology Department of Infectious Medicine, Kurume University School of Medicine	GCF_030296855.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/030/296/855/GCA_030296855.1_ASM3029685v1	na	na	na	haploid	bacteria	5036349	5036349	49.500000	5	5	5	Division of Microbiology Department of Infectious Medicine, Kurume University School of Medicine	Annotation submitted by Division of Microbiology Department of Infectious Medicine, Kurume University School of Medicine	2023-04-05	4799	4687	112	na
GCA_020023425.1	PRJNA702877	SAMN17981345	na	na	564	564	Escherichia fergusonii	strain=EF91	na	latest	Complete Genome	Major	Full	2021-09-17	ASM2002342v1	Zhejiang Academy of Agricultural Sciences	GCF_020023425.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/020/023/425/GCA_020023425.1_ASM2002342v1	na	na	na	haploid	bacteria	4792961	4792961	50.000000	3	3	3	NCBI	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2021-02-22	4619	4183	116	35138151
GCA_003382705.1	PRJNA471790	SAMN09217788	na	na	564	564	Escherichia fergusonii	strain=40A	na	latest	Complete Genome	Major	Full	2018-08-13	ASM338270v1	Faculdade de Ciencias Farmaceuticas de Ribeirao Preto	na	na	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/382/705/GCA_003382705.1_ASM338270v1	contaminated; many frameshifted proteins	na	na	haploid	bacteria	5069347	5069347	50.000000	5	5	5	NCBI	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2018-07-20	5374	2322	114	na
GCA_030035445.1	PRJNA967092	SAMN34575413	na	na	564	564	Escherichia fergusonii	strain=XJ19MCE1	na	latest	Complete Genome	Major	Full	2023-05-18	ASM3003544v1	Yangzhou University	GCF_030035445.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/030/035/445/GCA_030035445.1_ASM3003544v1	na	na	na	haploid	bacteria	5060107	5060107	50.000000	8	8	8	na	na		0	0	0	na
GCA_008064895.1	PRJNA218110	SAMN01916802	na	na	564	564	Escherichia fergusonii	strain=ATCC 35471	na	latest	Complete Genome	Major	Full	2019-08-22	ASM806489v1	CDC	GCF_008064895.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/008/064/895/GCA_008064895.1_ASM806489v1	na	na	na	haploid	bacteria	4755297	4755297	50.000000	3	3	3	na	na		0	0	0	na
GCA_047305245.1	PRJNA1145988	SAMN43081953	na	na	564	564	Escherichia fergusonii	strain=EFSXRJ10	na	latest	Complete Genome	Major	Full	2025-01-29	ASM4730524v1	University of Chinese Academy of Sciences	GCF_047305245.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/047/305/245/GCA_047305245.1_ASM4730524v1	na	na	na	haploid	bacteria	4997964	4997964	49.500000	5	5	5	NCBI	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2024-08-12	4881	4606	116	na
GCA_003944565.2	PRJNA494919	SAMN10531910	na	na	564	564	Escherichia fergusonii	strain=EFCF056	na	latest	Complete Genome	Major	Full	2019-06-10	ASM394456v2	Northwest A&F University	GCF_003944565.2	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/944/565/GCA_003944565.2_ASM394456v2	na	na	na	haploid	bacteria	5179664	5179664	50.000000	7	7	7	NCBI	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2019-06-04	5194	4688	112	na
GCA_013923185.1	PRJNA605147	SAMN15147971	na	na	564	564	Escherichia fergusonii	strain=RHB02-C22	na	latest	Complete Genome	Major	Full	2020-07-30	ASM1392318v1	The REHAB Consortium	GCF_013923185.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/013/923/185/GCA_013923185.1_ASM1392318v1	na	na	na	haploid	bacteria	4950899	4950899	50.000000	6	6	6	NCBI	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2020-06-19	4780	4590	119	34609275
GCA_020105775.1	PRJNA702875	SAMN17981338	na	na	564	564	Escherichia fergusonii	strain=EF31	na	latest	Complete Genome	Major	Full	2021-09-23	ASM2010577v1	Zhejiang Academy of Agricultural Sciences	GCF_020105775.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/020/105/775/GCA_020105775.1_ASM2010577v1	na	na	na	haploid	bacteria	4788203	4788203	49.500000	3	3	3	NCBI	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2021-02-23	4593	4327	117	35138151
GCA_013821535.1	PRJNA605147	SAMN15148308	na	na	564	564	Escherichia fergusonii	strain=RHB31-C17	na	latest	Complete Genome	Major	Full	2020-07-28	ASM1382153v1	The REHAB Consortium	GCF_013821535.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/013/821/535/GCA_013821535.1_ASM1382153v1	na	na	na	haploid	bacteria	4573194	4573194	50.000000	2	2	2	NCBI	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2020-06-19	4374	4199	115	34609275
GCA_013801425.1	PRJNA605147	SAMN15148429	na	na	564	564	Escherichia fergusonii	strain=RHB41-C20	na	latest	Complete Genome	Major	Full	2020-07-28	ASM1380142v1	The REHAB Consortium	GCF_013801425.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/013/801/425/GCA_013801425.1_ASM1380142v1	na	na	na	haploid	bacteria	4909259	4909259	50.000000	6	6	6	NCBI	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2020-06-19	4792	4541	123	34609275
GCA_036509855.1	PRJDB16297	SAMD00633950	na	na	564	564	Escherichia fergusonii	strain=18B226LT	na	latest	Complete Genome	Major	Full	2023-09-02	ASM3650985v1	Okinawa Prefectural Institute of Health and Environment	GCF_036509855.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/036/509/855/GCA_036509855.1_ASM3650985v1	na	na	na	haploid	bacteria	5095533	5095533	49.500000	7	7	7	Okinawa Prefectural Institute of Health and Environment	Annotation submitted by Okinawa Prefectural Institute of Health and Environment	2023-09-02	4863	4749	114	na
GCA_013820845.1	PRJNA605147	SAMN15148313	na	na	564	564	Escherichia fergusonii	strain=RHB32-C05	na	latest	Complete Genome	Major	Full	2020-07-28	ASM1382084v1	The REHAB Consortium	GCF_013820845.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/013/820/845/GCA_013820845.1_ASM1382084v1	na	na	na	haploid	bacteria	5053207	5053207	50.000000	4	4	4	NCBI	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2020-06-19	4952	4667	127	34609275
GCA_020002305.1	PRJNA746781	SAMN20243900	na	na	564	564	Escherichia fergusonii	strain=5zf15-2-1	na	latest	Complete Genome	Major	Full	2021-09-15	ASM2000230v1	State Key Laboratory for Diagnosis and Treatment of Infectious Disease	GCF_020002305.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/020/002/305/GCA_020002305.1_ASM2000230v1	na	na	na	haploid	bacteria	5143724	5143724	49.500000	5	5	5	NCBI	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2021-07-20	5076	4816	122	na
GCA_013825725.1	PRJNA605147	SAMN15148292	na	na	564	564	Escherichia fergusonii	strain=RHB30-C07	na	latest	Complete Genome	Major	Full	2020-07-28	ASM1382572v1	The REHAB Consortium	GCF_013825725.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/013/825/725/GCA_013825725.1_ASM1382572v1	na	na	na	haploid	bacteria	4876117	4876117	50.000000	2	2	2	NCBI	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2020-06-19	4708	4522	117	34609275
GCA_013899845.1	PRJNA605147	SAMN15148055	na	na	564	564	Escherichia fergusonii	strain=RHB10-C04	na	latest	Complete Genome	Major	Full	2020-07-29	ASM1389984v1	The REHAB Consortium	GCF_013899845.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/013/899/845/GCA_013899845.1_ASM1389984v1	na	na	na	haploid	bacteria	4718187	4718187	50.000000	4	4	4	NCBI	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2020-06-19	4533	4279	117	34609275
GCA_036510415.1	PRJDB16297	SAMD00633953	na	na	564	564	Escherichia fergusonii	strain=22C021LT	na	latest	Complete Genome	Major	Full	2023-09-02	ASM3651041v1	Okinawa Prefectural Institute of Health and Environment	GCF_036510415.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/036/510/415/GCA_036510415.1_ASM3651041v1	na	na	na	haploid	bacteria	4956424	4956424	50.000000	5	5	5	Okinawa Prefectural Institute of Health and Environment	Annotation submitted by Okinawa Prefectural Institute of Health and Environment	2023-09-02	4683	4573	110	na
GCA_036510595.1	PRJDB16297	SAMD00633954	na	na	564	564	Escherichia fergusonii	strain=22C036LT	na	latest	Complete Genome	Major	Full	2023-09-02	ASM3651059v1	Okinawa Prefectural Institute of Health and Environment	GCF_036510595.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/036/510/595/GCA_036510595.1_ASM3651059v1	na	na	na	haploid	bacteria	4940901	4940901	50.000000	5	5	5	Okinawa Prefectural Institute of Health and Environment	Annotation submitted by Okinawa Prefectural Institute of Health and Environment	2023-09-02	4690	4579	111	na
GCA_013819565.1	PRJNA605147	SAMN15148324	na	na	564	564	Escherichia fergusonii	strain=RHB32-C22	na	latest	Complete Genome	Major	Full	2020-07-28	ASM1381956v1	The REHAB Consortium	GCF_013819565.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/013/819/565/GCA_013819565.1_ASM1381956v1	na	na	na	haploid	bacteria	4732121	4732121	50.000000	3	3	3	NCBI	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2020-06-19	4568	4344	115	34609275
GCA_036510815.1	PRJDB16297	SAMD00633955	na	na	564	564	Escherichia fergusonii	strain=22C037LT	na	latest	Complete Genome	Major	Full	2023-09-02	ASM3651081v1	Okinawa Prefectural Institute of Health and Environment	GCF_036510815.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/036/510/815/GCA_036510815.1_ASM3651081v1	na	na	na	haploid	bacteria	4940809	4940809	50.000000	5	5	5	Okinawa Prefectural Institute of Health and Environment	Annotation submitted by Okinawa Prefectural Institute of Health and Environment	2023-09-02	4690	4579	111	na
GCA_013813205.1	PRJNA605147	SAMN15148386	na	na	564	564	Escherichia fergusonii	strain=RHB38-C07	na	latest	Complete Genome	Major	Full	2020-07-28	ASM1381320v1	The REHAB Consortium	GCF_013813205.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/013/813/205/GCA_013813205.1_ASM1381320v1	na	na	na	haploid	bacteria	4856194	4856194	50.000000	6	6	6	NCBI	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2020-06-19	4732	4475	120	34609275
GCA_013834165.1	PRJNA605147	SAMN15148247	na	na	564	564	Escherichia fergusonii	strain=RHB26-C09	na	latest	Complete Genome	Major	Full	2020-07-28	ASM1383416v1	The REHAB Consortium	GCF_013834165.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/013/834/165/GCA_013834165.1_ASM1383416v1	na	na	na	haploid	bacteria	4549178	4549178	50.000000	1	1	1	NCBI	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2020-06-19	4379	4206	115	34609275
GCA_013813425.1	PRJNA605147	SAMN15148384	na	na	564	564	Escherichia fergusonii	strain=RHB38-C04	na	latest	Complete Genome	Major	Full	2020-07-28	ASM1381342v1	The REHAB Consortium	GCF_013813425.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/013/813/425/GCA_013813425.1_ASM1381342v1	na	na	na	haploid	bacteria	4622715	4622715	50.000000	3	3	3	NCBI	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2020-06-19	4433	4237	117	34609275
GCA_036511175.1	PRJDB16297	SAMD00633957	na	na	564	564	Escherichia fergusonii	strain=22C057LT	na	latest	Complete Genome	Major	Full	2023-09-02	ASM3651117v1	Okinawa Prefectural Institute of Health and Environment	GCF_036511175.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/036/511/175/GCA_036511175.1_ASM3651117v1	na	na	na	haploid	bacteria	5131361	5131361	49.500000	6	6	6	Okinawa Prefectural Institute of Health and Environment	Annotation submitted by Okinawa Prefectural Institute of Health and Environment	2023-09-02	4860	4749	111	na
GCA_013838465.1	PRJNA605147	SAMN15148224	na	na	564	564	Escherichia fergusonii	strain=RHB24-C06	na	latest	Complete Genome	Major	Full	2020-07-28	ASM1383846v1	The REHAB Consortium	GCF_013838465.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/013/838/465/GCA_013838465.1_ASM1383846v1	na	na	na	haploid	bacteria	4457616	4457616	50.000000	1	1	1	NCBI	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2020-06-19	4247	4062	114	34609275
GCA_013799825.1	PRJNA605147	SAMN15148437	na	na	564	564	Escherichia fergusonii	strain=RHB42-C13	na	latest	Complete Genome	Major	Full	2020-07-28	ASM1379982v1	The REHAB Consortium	GCF_013799825.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/013/799/825/GCA_013799825.1_ASM1379982v1	na	na	na	haploid	bacteria	4661185	4661185	50.000000	4	4	4	NCBI	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2020-06-19	4475	4232	117	34609275
GCA_008064875.1	PRJNA218110	SAMN01916852	na	na	564	564	Escherichia fergusonii	strain=ATCC 35473	na	latest	Complete Genome	Major	Full	2019-08-22	ASM806487v1	CDC	GCF_008064875.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/008/064/875/GCA_008064875.1_ASM806487v1	na	na	na	haploid	bacteria	4657720	4657720	50.000000	1	1	1	na	na		0	0	0	na
GCA_013591455.1	PRJNA605147	SAMN15148431	na	na	564	564	Escherichia fergusonii	strain=RHB41-C23	na	latest	Complete Genome	Major	Full	2020-07-24	ASM1359145v1	The REHAB Consortium	GCF_013591455.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/013/591/455/GCA_013591455.1_ASM1359145v1	na	na	na	haploid	bacteria	4888243	4888243	50.000000	9	9	9	NCBI	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2020-06-18	4768	4551	118	34609275
GCA_013820465.1	PRJNA605147	SAMN15148317	na	na	564	564	Escherichia fergusonii	strain=RHB32-C09	na	latest	Complete Genome	Major	Full	2020-07-28	ASM1382046v1	The REHAB Consortium	GCF_013820465.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/013/820/465/GCA_013820465.1_ASM1382046v1	na	na	na	haploid	bacteria	4802520	4802520	50.000000	5	5	5	NCBI	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2020-06-19	4645	4419	116	34609275
GCA_029718025.1	PRJNA605147	SAMN15488482	na	na	564	564	Escherichia fergusonii	strain=RHB02-E1-C03	na	latest	Complete Genome	Major	Full	2023-04-13	ASM2971802v1	The REHAB Consortium	GCF_029718025.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/029/718/025/GCA_029718025.1_ASM2971802v1	na	na	na	haploid	bacteria	4951068	4951068	50.000000	6	6	6	NCBI	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2022-06-15	4794	4581	120	na
