#  See ftp://ftp.ncbi.nlm.nih.gov/genomes/README_assembly_summary.txt for a description of the columns in this file.
GCA_002950135.1	PRJNA218110	SAMN08330251	na	na	621	621	Shigella boydii	strain=ATCC 49812	na	latest	Complete Genome	Major	Full	2018-02-23	ASM295013v1	CDC	GCF_002950135.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/950/135/GCA_002950135.1_ASM295013v1	na	na	na	haploid	bacteria	5320147	5320147	50.500000	2	2	2	na	na		0	0	0	29650580
GCA_002950275.1	PRJNA218110	SAMN04347325	na	na	621	621	Shigella boydii	strain=ATCC BAA-1247	na	latest	Complete Genome	Major	Full	2018-02-26	ASM295027v1	CDC	GCF_002950275.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/950/275/GCA_002950275.1_ASM295027v1	na	na	na	haploid	bacteria	4802297	4802297	51.000000	2	2	2	na	na		0	0	0	29650580
GCA_002950315.1	PRJNA218110	SAMN08330250	na	na	621	621	Shigella boydii	strain=NCTC 9353	na	latest	Complete Genome	Major	Full	2018-02-23	ASM295031v1	CDC	GCF_002950315.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/950/315/GCA_002950315.1_ASM295031v1	annotation fails completeness check; many frameshifted proteins	na	na	haploid	bacteria	4634866	4634866	51.000000	2	2	2	na	na		0	0	0	29650580
GCA_002950375.1	PRJNA218110	SAMN08330247	na	na	621	621	Shigella boydii	strain=NCTC 9733	na	latest	Complete Genome	Major	Full	2018-02-23	ASM295037v1	CDC	GCF_002950375.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/950/375/GCA_002950375.1_ASM295037v1	annotation fails completeness check; many frameshifted proteins	na	na	haploid	bacteria	5163028	5163028	50.500000	2	2	2	na	na		0	0	0	29650580
GCA_007106565.1	PRJNA553274	SAMN12233447	na	na	621	621	Shigella boydii	strain=KCCM 41690	na	latest	Complete Genome	Major	Full	2019-07-18	ASM710656v1	kyungpook national university	GCF_007106565.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/007/106/565/GCA_007106565.1_ASM710656v1	na	na	na	haploid	bacteria	4678370	4678370	51.000000	2	2	2	na	na		0	0	0	na
GCA_013394495.1	PRJNA607768	SAMN14145978	na	na	621	621	Shigella boydii	strain=600080	na	latest	Complete Genome	Major	Full	2020-07-08	ASM1339449v1	University of Maryland, School of Medicine	GCF_013394495.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/013/394/495/GCA_013394495.1_ASM1339449v1	na	na	na	haploid	bacteria	4628191	4628191	51.000000	2	2	2	NCBI	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2020-08-13	4672	3866	132	na
GCA_013394515.1	PRJNA607767	SAMN14145979	na	na	621	621	Shigella boydii	strain=600690	na	latest	Complete Genome	Major	Full	2020-07-08	ASM1339451v1	University of Maryland, School of Medicine	GCF_013394515.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/013/394/515/GCA_013394515.1_ASM1339451v1	na	na	na	haploid	bacteria	5043708	5043708	50.500000	3	3	3	NCBI	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2020-08-13	4990	4167	124	na
GCA_013394535.1	PRJNA607765	SAMN14145980	na	na	621	621	Shigella boydii	strain=600657	na	latest	Complete Genome	Major	Full	2020-07-08	ASM1339453v1	University of Maryland, School of Medicine	GCF_013394535.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/013/394/535/GCA_013394535.1_ASM1339453v1	na	na	na	haploid	bacteria	4833494	4833494	51.000000	4	4	4	NCBI	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2020-08-13	5016	3905	130	na
GCA_013394555.1	PRJNA607764	SAMN14145981	na	na	621	621	Shigella boydii	strain=602068	na	latest	Complete Genome	Major	Full	2020-07-08	ASM1339455v1	University of Maryland, School of Medicine	GCF_013394555.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/013/394/555/GCA_013394555.1_ASM1339455v1	na	na	na	haploid	bacteria	4758031	4758031	51.000000	2	2	2	NCBI	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2020-08-13	4828	3889	119	na
GCA_016726285.1	PRJNA231221	SAMN16357308	na	na	621	621	Shigella boydii	strain=FDAARGOS_1139	na	latest	Complete Genome	Major	Full	2021-01-20	ASM1672628v1	US Food and Drug Administration	GCF_016726285.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/016/726/285/GCA_016726285.1_ASM1672628v1	na	assembly from type material	na	haploid	bacteria	4548972	4548972	51.000000	6	6	6	NCBI	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2021-01-13	4610	3746	119	na
GCA_032362635.1	PRJNA935284	SAMN33361582	na	na	621	621	Shigella boydii	strain=CIP 56-18	na	latest	Complete Genome	Major	Full	2023-10-04	ASM3236263v1	Institut Pasteur	GCF_032362635.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/032/362/635/GCA_032362635.1_ASM3236263v1	na	na	na	haploid	bacteria	4972845	4972845	50.500000	4	4	4	NCBI	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2023-03-09	4968	4108	123	na
GCA_048288475.1	PRJNA1216622	SAMN46437969	na	na	621	621	Shigella boydii	strain=SBBU1023	na	latest	Complete Genome	Major	Full	2025-03-03	ASM4828847v1	Clinical Microbiology and Infectious Diseases, University of the Witwatersrand	na	na	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/048/288/475/GCA_048288475.1_ASM4828847v1	annotation fails completeness check; many frameshifted proteins; missing tRNA genes	na	na	haploid	bacteria	4291385	4291385	51.500000	1	1	1	NCBI	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2025-02-21	5272	2641	90	na
