#  See ftp://ftp.ncbi.nlm.nih.gov/genomes/README_assembly_summary.txt for a description of the columns in this file.
GCA_012218565.2	PRJNA315192	SAMN08765094	na	na	562	562	Escherichia coli	strain=435354	na	latest	Complete Genome	Major	Full	2021-12-07	ASM1221856v2	Health Protection Agency	na	na	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/012/218/565/GCA_012218565.2_ASM1221856v2	from large multi-isolate project	na	na	haploid	bacteria	5735080	5735080	50.500000	3	3	3	NCBI	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2021-11-30	5758	5179	137	na
GCA_048163035.1	PRJNA715669	SAMN46400298	na	na	562	562	Escherichia coli	strain=Br_178_kylling	na	latest	Complete Genome	Major	Full	2025-02-27	Br_178_kylling	University of Sao Paulo	GCF_048163035.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/048/163/035/GCA_048163035.1_Br_178_kylling	na	na	na	haploid	bacteria	5066094	5066094	50.500000	4	4	4	na	na		0	0	0	na
GCA_029717325.1	PRJNA605147	SAMN15488538	na	na	562	562	Escherichia coli	strain=RHB13-SO-C02	na	latest	Complete Genome	Major	Full	2023-04-13	ASM2971732v1	The REHAB Consortium	na	na	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/029/717/325/GCA_029717325.1_ASM2971732v1	from large multi-isolate project	na	na	haploid	bacteria	5190349	5190349	50.500000	6	6	6	NCBI	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2022-06-15	5054	4770	122	na
GCA_023658405.1	PRJNA843104	SAMN28703743	na	na	562	562	Escherichia coli	strain=Z0117EC0013	na	latest	Complete Genome	Major	Full	2022-06-07	ASM2365840v1	Yonsei University College of medicine	GCF_023658405.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/023/658/405/GCA_023658405.1_ASM2365840v1	na	na	na	haploid	bacteria	5101065	5101065	50.500000	4	4	4	NCBI	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2022-05-31	4982	4632	112	na
GCA_963575575.1	PRJEB62104	SAMEA113542912	na	na	562	562	Escherichia coli	na	F829	latest	Complete Genome	Major	Full	2023-10-28	F829	INRAE	GCF_963575575.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/963/575/575/GCA_963575575.1_F829	na	na	na	haploid	bacteria	4969771	4969771	50.500000	5	5	5	INRAE	Annotation submitted by INRAE	2023-10-28	4822	4710	111	na
GCA_029720065.1	PRJNA605147	SAMN15488653	na	na	562	562	Escherichia coli	strain=RHB43-SO-C03	na	latest	Complete Genome	Major	Full	2023-04-13	ASM2972006v1	The REHAB Consortium	na	na	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/029/720/065/GCA_029720065.1_ASM2972006v1	from large multi-isolate project	na	na	haploid	bacteria	5164095	5164095	50.500000	3	3	3	NCBI	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2022-06-15	5080	4750	126	na
GCA_002310695.1	PRJNA402083	SAMN07618125	na	na	562	562	Escherichia coli	strain=1428	na	latest	Complete Genome	Major	Full	2017-09-18	ASM231069v1	The Roslin Institute	GCF_002310695.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/310/695/GCA_002310695.1_ASM231069v1	na	na	na	haploid	bacteria	5309743	5309743	50.500000	5	5	5	NCBI	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2017-09-12	5517	5141	118	na
GCA_021498165.1	PRJNA634765	SAMN15006794	na	na	562	562	Escherichia coli	strain=STO_Bone1B	na	latest	Complete Genome	Major	Full	2022-01-18	ASM2149816v1	Karolinska Institutet	GCF_021498165.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/021/498/165/GCA_021498165.1_ASM2149816v1	na	na	na	haploid	bacteria	5011905	5011905	51.000000	4	4	4	NCBI	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2020-06-03	4801	4453	120	na
GCA_048569025.1	PRJNA728709	SAMN19101787	na	na	562	562	Escherichia coli	strain=7_33_80A	na	latest	Complete Genome	Major	Full	2025-03-13	ASM4856902v1	United State Department of Agriculture	GCF_048569025.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/048/569/025/GCA_048569025.1_ASM4856902v1	na	na	na	haploid	bacteria	5711357	5711357	50.500000	4	4	4	NCBI	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2021-05-13	5744	5343	134	na
GCA_024917815.1	PRJNA836696	SAMN28174088	na	na	562	562	Escherichia coli	strain=5264	na	latest	Complete Genome	Major	Full	2022-09-04	ASM2491781v1	University of Texas MD Anderson Cancer Center	GCF_024917815.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/024/917/815/GCA_024917815.1_ASM2491781v1	na	na	na	haploid	bacteria	4891501	4891501	51.000000	4	4	4	NCBI	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2022-08-26	4753	4412	123	na
GCA_041320235.1	PRJNA850883	SAMN29495197	na	na	562	562	Escherichia coli	strain=ET76	na	latest	Complete Genome	Major	Full	2024-08-17	ASM4132023v1	Guangdong Technion Israel Institution of Technology	GCF_041320235.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/041/320/235/GCA_041320235.1_ASM4132023v1	na	na	na	haploid	bacteria	4978184	4978184	50.500000	4	4	4	NCBI	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2022-07-08	4869	4522	120	39089095
GCA_964043965.1	PRJEB57633	SAMEA112146256	na	na	562	562	Escherichia coli	na	30602_1#149	latest	Complete Genome	Major	Full	2024-11-17	30602_1#149	University of Oslo	na	na	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/964/043/965/GCA_964043965.1_30602_1_149	from large multi-isolate project	na	na	haploid	bacteria	5126691	5126691	50.500000	1	1	1	na	na		0	0	0	na
GCA_964044055.1	PRJEB57633	SAMEA112146401	na	na	562	562	Escherichia coli	na	30602_1#145	latest	Complete Genome	Major	Full	2024-11-17	30602_1#145	University of Oslo	na	na	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/964/044/055/GCA_964044055.1_30602_1_145	from large multi-isolate project	na	na	haploid	bacteria	5256952	5256952	50.500000	4	4	4	na	na		0	0	0	na
GCA_051563795.1	PRJNA1287288	SAMN49815540	na	na	562	562	Escherichia coli	strain=ECE204	na	latest	Complete Genome	Major	Full	2025-07-29	ASM5156379v1	Monash University	GCF_051563795.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/051/563/795/GCA_051563795.1_ASM5156379v1	na	na	na	haploid	bacteria	5043263	5043263	50.500000	1	1	1	NCBI	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2025-07-23	4875	4571	122	na
GCA_964052615.1	PRJEB57633	SAMEA112144725	na	na	562	562	Escherichia coli	na	30821_1#91	latest	Complete Genome	Major	Full	2024-11-17	30821_1#91	University of Oslo	na	na	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/964/052/615/GCA_964052615.1_30821_1_91	from large multi-isolate project	na	na	haploid	bacteria	5099275	5099275	50.500000	2	2	2	na	na		0	0	0	na
GCA_019428565.1	PRJNA748602	SAMN20339878	na	na	562	562	Escherichia coli	strain=M70	na	latest	Complete Genome	Major	Full	2021-07-31	ASM1942856v1	University of Veterinary Sciences Brno	GCF_019428565.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/019/428/565/GCA_019428565.1_ASM1942856v1	na	na	na	haploid	bacteria	5168848	5168848	51.000000	1	1	1	NCBI	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2021-07-23	5009	4731	115	na
GCA_050201135.1	PRJNA1136676	SAMN42539885	na	na	562	562	Escherichia coli	strain=A29343	na	latest	Complete Genome	Major	Full	2025-05-06	ASM5020113v1	University Hospital Muenster	na	na	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/050/201/135/GCA_050201135.1_ASM5020113v1	from large multi-isolate project	na	na	haploid	bacteria	5209187	5209187	50.500000	3	3	3	NCBI	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2025-02-18	5131	4763	113	na
GCA_028623045.1	PRJNA932912	SAMN33214804	na	na	562	562	Escherichia coli	strain=PBS4	na	latest	Complete Genome	Major	Full	2023-02-15	ASM2862304v1	South China Agricultural University	GCF_028623045.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/028/623/045/GCA_028623045.1_ASM2862304v1	na	na	na	haploid	bacteria	5115262	5115262	51.000000	3	3	3	NCBI	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2023-02-09	4987	4707	121	na
GCA_024329785.2	PRJNA856486	SAMN29553882	na	na	562	562	Escherichia coli	strain=MLI102	na	latest	Complete Genome	Major	Full	2023-02-08	ASM2432978v2	Medical Faculty, Otto-von-Guericke University Magdeburg	GCF_024329785.2	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/024/329/785/GCA_024329785.2_ASM2432978v2	many frameshifted proteins	na	na	haploid	bacteria	5389159	5389159	50.500000	3	3	3	NCBI	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2023-01-31	5296	4757	129	na
GCA_964050065.1	PRJEB57633	SAMEA112144678	na	na	562	562	Escherichia coli	na	30821_1#237	latest	Complete Genome	Major	Full	2024-11-17	30821_1#237	University of Oslo	na	na	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/964/050/065/GCA_964050065.1_30821_1_237	from large multi-isolate project	na	na	haploid	bacteria	5308700	5308700	50.500000	4	4	4	na	na		0	0	0	na
GCA_030295585.1	PRJDB14917	SAMD00566463	na	na	562	562	Escherichia coli	strain=JNE120393	na	latest	Complete Genome	Major	Full	2023-05-30	ASM3029558v1	National Institute of Infectious Diseases	GCF_030295585.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/030/295/585/GCA_030295585.1_ASM3029558v1	na	na	na	haploid	bacteria	5259148	5259148	51.000000	8	8	8	National Institute of Infectious Diseases	Annotation submitted by National Institute of Infectious Diseases	2023-05-30	5109	4988	119	na
GCA_964047395.1	PRJEB57633	SAMEA112145598	na	na	562	562	Escherichia coli	na	30345_1#118	latest	Complete Genome	Major	Full	2024-11-17	30345_1#118	University of Oslo	na	na	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/964/047/395/GCA_964047395.1_30345_1_118	from large multi-isolate project	na	na	haploid	bacteria	5140601	5140601	50.500000	3	3	3	na	na		0	0	0	na
GCA_007833875.1	PRJNA543375	SAMN11664985	na	na	562	562	Escherichia coli	strain=UPEC132	na	latest	Complete Genome	Major	Full	2019-08-05	ASM783387v1	Tianjin Centers for Disease Control and Prevention	GCF_007833875.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/007/833/875/GCA_007833875.1_ASM783387v1	na	na	na	haploid	bacteria	5452963	5452963	50.500000	3	3	3	na	na		0	0	0	na
GCA_021534885.1	PRJNA755469	SAMN21841558	na	na	562	562	Escherichia coli	strain=STEC307	na	latest	Complete Genome	Major	Full	2022-01-20	ASM2153488v1	Chinese Center for Disease Control and Prevention	GCF_021534885.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/021/534/885/GCA_021534885.1_ASM2153488v1	na	na	na	haploid	bacteria	5234513	5234513	50.500000	2	2	2	na	na		0	0	0	34959506
GCA_051607235.1	PRJNA1097666	SAMN48185770	na	na	562	562	Escherichia coli	strain=23AR0922	na	latest	Complete Genome	Major	Full	2025-07-30	ASM5160723v1	Institute of Environmental Science and Research	GCF_051607235.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/051/607/235/GCA_051607235.1_ASM5160723v1	na	na	na	haploid	bacteria	5029382	5029382	51.000000	4	4	4	NCBI	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2025-06-27	4953	4564	121	na
GCA_021166435.1	PRJNA407949	SAMN07666420	na	na	83334	562	Escherichia coli O157:H7	strain=7386WT	na	latest	Complete Genome	Major	Full	2021-12-12	ASM2116643v1	U.S. Department of Agriculture	GCF_021166435.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/021/166/435/GCA_021166435.1_ASM2116643v1	na	na	na	haploid	bacteria	5563075	5563075	50.500000	2	2	2	NCBI	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2021-12-06	5561	5130	136	na
GCA_964040075.1	PRJEB57633	SAMEA112144862	na	na	562	562	Escherichia coli	na	30348_1#240	latest	Complete Genome	Major	Full	2024-11-17	30348_1#240	University of Oslo	na	na	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/964/040/075/GCA_964040075.1_30348_1_240	from large multi-isolate project	na	na	haploid	bacteria	5184570	5184570	50.500000	2	2	2	na	na		0	0	0	na
GCA_045037685.1	PRJNA1180919	SAMN44530437	na	na	562	562	Escherichia coli	strain=98205	na	latest	Complete Genome	Major	Full	2024-11-19	ASM4503768v1	Leibniz Institute of Photonic Technology	GCF_045037685.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/045/037/685/GCA_045037685.1_ASM4503768v1	na	na	na	haploid	bacteria	5457301	5457301	50.500000	3	3	3	NCBI	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2024-11-12	5321	4961	127	na
GCA_045344925.1	PRJNA1087359	SAMN40441601	na	na	562	562	Escherichia coli	strain=Z1323HEC0423	na	latest	Complete Genome	Major	Full	2024-03-25	ASM4534492v1	Jeonbuk National University	GCF_045344925.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/045/344/925/GCA_045344925.1_ASM4534492v1	na	na	na	haploid	bacteria	5014151	5014151	50.500000	5	5	5	NCBI	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2024-03-18	5062	4712	118	na
GCA_029536655.1	PRJNA944444	SAMN33748628	na	na	562	562	Escherichia coli	strain=582	na	latest	Complete Genome	Major	Full	2023-04-02	ASM2953665v1	Masaryk University	GCF_029536655.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/029/536/655/GCA_029536655.1_ASM2953665v1	na	na	na	haploid	bacteria	5002660	5002660	51.000000	3	3	3	NCBI	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2023-03-24	4913	4564	124	na
GCA_029715185.1	PRJNA605147	SAMN15488558	na	na	562	562	Escherichia coli	strain=RHB17-SO-C05	na	latest	Complete Genome	Major	Full	2023-04-13	ASM2971518v1	The REHAB Consortium	na	na	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/029/715/185/GCA_029715185.1_ASM2971518v1	from large multi-isolate project	na	na	haploid	bacteria	4940847	4940847	50.500000	1	1	1	NCBI	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2022-06-15	4727	4462	117	na
GCA_016696665.1	PRJNA691468	SAMN17293653	na	na	562	562	Escherichia coli	strain=U90	na	latest	Complete Genome	Major	Full	2021-01-19	ASM1669666v1	Nanjing Agricultural University	GCF_016696665.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/016/696/665/GCA_016696665.1_ASM1669666v1	na	na	na	haploid	bacteria	5451109	5451109	50.500000	6	6	6	NCBI	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2021-01-13	5348	5041	121	na
GCA_030020115.1	PRJNA956323	SAMN34598739	na	na	562	562	Escherichia coli	strain=KFS-B20	na	latest	Complete Genome	Major	Full	2023-05-16	ASM3002011v1	Kyoto University	na	na	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/030/020/115/GCA_030020115.1_ASM3002011v1	from large multi-isolate project	na	na	haploid	bacteria	4751694	4751694	50.500000	5	5	5	NCBI	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2023-05-09	4671	4275	125	na
GCA_024499405.1	PRJNA827469	SAMN27609686	na	na	562	562	Escherichia coli	strain=STEC704	na	latest	Complete Genome	Major	Full	2022-08-01	ASM2449940v1	Chinese Center for Disease Control and Prevention	na	na	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/024/499/405/GCA_024499405.1_ASM2449940v1	from large multi-isolate project	na	na	haploid	bacteria	5231908	5231908	50.500000	6	6	6	NCBI	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2022-07-28	5198	4932	124	na
GCA_964054445.1	PRJEB57633	SAMEA112146404	na	na	562	562	Escherichia coli	na	30859_5#216	latest	Complete Genome	Major	Full	2024-11-17	30859_5#216	University of Oslo	na	na	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/964/054/445/GCA_964054445.1_30859_5_216	from large multi-isolate project	na	na	haploid	bacteria	5138819	5138819	50.500000	4	4	4	na	na		0	0	0	na
GCA_964051285.1	PRJEB57633	SAMEA112145930	na	na	562	562	Escherichia coli	na	30859_5#282	latest	Complete Genome	Major	Full	2024-11-17	30859_5#282	University of Oslo	na	na	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/964/051/285/GCA_964051285.1_30859_5_282	from large multi-isolate project	na	na	haploid	bacteria	5141073	5141073	50.500000	2	2	2	na	na		0	0	0	na
GCA_002887715.1	PRJNA389912	SAMN08118424	na	na	562	562	Escherichia coli	strain=BH100L substr. MG2017	na	latest	Complete Genome	Major	Full	2018-01-17	ASM288771v1	UFMG	GCF_002887715.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/887/715/GCA_002887715.1_ASM288771v1	annotation fails completeness check	na	na	haploid	bacteria	5033214	5033214	50.500000	1	1	1	UFMG	Annotation submitted by UFMG	2018-01-17	5013	4824	103	na
GCA_013803545.1	PRJNA605147	SAMN15148419	na	na	562	562	Escherichia coli	strain=RHB40-C22	na	latest	Complete Genome	Major	Full	2020-07-28	ASM1380354v1	The REHAB Consortium	na	na	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/013/803/545/GCA_013803545.1_ASM1380354v1	from large multi-isolate project	na	na	haploid	bacteria	5171539	5171539	50.500000	2	2	2	NCBI	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2020-06-19	5109	4798	128	34609275
GCA_026001685.1	PRJDB8147	SAMD00523011	na	na	562	562	Escherichia coli	strain=JNE072929	na	latest	Complete Genome	Major	Full	2022-09-06	ASM2600168v1	Department of Bacteriology, Faculty of Medical Sciences, Kyushu University	na	na	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/026/001/685/GCA_026001685.1_ASM2600168v1	from large multi-isolate project	na	na	haploid	bacteria	5306350	5306350	50.500000	2	2	2	Department of Bacteriology, Faculty of Medical Sciences, Kyushu University	Annotation submitted by Department of Bacteriology, Faculty of Medical Sciences, Kyushu University	2022-09-06	5427	5301	126	na
GCA_028551215.1	PRJNA929321	SAMN32957160	na	na	562	562	Escherichia coli	strain=E6474	na	latest	Complete Genome	Major	Full	2023-02-08	ASM2855121v1	Chulalongkorn University	GCF_028551215.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/028/551/215/GCA_028551215.1_ASM2855121v1	na	na	na	haploid	bacteria	5066979	5066979	50.500000	6	6	6	NCBI	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2023-02-02	4950	4644	122	na
GCA_024585965.1	PRJNA725375	SAMN18877290	na	na	562	562	Escherichia coli	strain=PD7	na	latest	Complete Genome	Major	Full	2022-08-08	ASM2458596v1	University of Bern	GCF_024585965.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/024/585/965/GCA_024585965.1_ASM2458596v1	na	na	na	haploid	bacteria	5046485	5046485	50.500000	5	5	5	NCBI	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2021-04-30	4903	4585	120	na
GCA_047199195.1	PRJNA1187560	SAMN44796159	na	na	562	562	Escherichia coli	strain=ECBR1123	na	latest	Complete Genome	Major	Full	2025-01-26	ASM4719919v1	University of the Witwatersrand	na	na	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/047/199/195/GCA_047199195.1_ASM4719919v1	annotation fails completeness check; many frameshifted proteins	na	na	haploid	bacteria	4560681	4560681	51.000000	1	1	1	NCBI	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2025-01-17	4974	2295	118	na
GCA_964047475.1	PRJEB57633	SAMEA112145836	na	na	562	562	Escherichia coli	na	30821_1#307	latest	Complete Genome	Major	Full	2024-11-17	30821_1#307	University of Oslo	na	na	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/964/047/475/GCA_964047475.1_30821_1_307	from large multi-isolate project	na	na	haploid	bacteria	4861341	4861341	51.000000	6	6	6	na	na		0	0	0	na
GCA_018884345.1	PRJNA521509	SAMN10904676	na	na	562	562	Escherichia coli	strain=025542-1	na	latest	Complete Genome	Major	Full	2021-06-15	ASM1888434v1	University of Maryland, School of Medicine	GCF_018884345.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/018/884/345/GCA_018884345.1_ASM1888434v1	na	na	na	haploid	bacteria	5367095	5367095	50.500000	4	4	4	na	na		0	0	0	na
GCA_006536085.3	PRJDB6936	SAMD00164387	na	na	562	562	Escherichia coli	strain=NIPH17_0020	na	latest	Complete Genome	Major	Full	2021-04-09	ASM653608v3	National Institute of Infectious Diseases	GCF_006536085.2	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/006/536/085/GCA_006536085.3_ASM653608v3	na	na	na	haploid	bacteria	4877468	4877468	50.500000	1	1	1	na	na		0	0	0	na
GCA_012934595.1	PRJNA624897	SAMN14609782	na	na	562	562	Escherichia coli	strain=SCU-122	na	latest	Complete Genome	Major	Full	2020-04-30	ASM1293459v1	Santa Clara University	GCF_012934595.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/012/934/595/GCA_012934595.1_ASM1293459v1	na	na	na	haploid	bacteria	5025250	5025250	50.500000	2	2	2	NCBI	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2020-04-20	4823	4570	118	na
GCA_002953835.1	PRJNA430697	SAMN08380011	na	na	562	562	Escherichia coli	strain=4A	na	latest	Complete Genome	Major	Full	2018-02-01	ASM295383v1	University of Texas at Austin	GCF_002953835.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/953/835/GCA_002953835.1_ASM295383v1	na	na	na	haploid	bacteria	4651849	4651849	51.000000	1	1	1	na	na		0	0	0	na
GCA_905332395.2	PRJEB42440	SAMEA8065752	na	na	562	562	Escherichia coli	na	58	latest	Complete Genome	Major	Full	2022-05-24	AI2894v1_cpp	CNAG-CRG	GCF_905332395.2	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/905/332/395/GCA_905332395.2_AI2894v1_cpp	na	na	na	haploid	bacteria	5020461	5020461	51.000000	5	5	5	CNAG-CRG	Annotation submitted by CNAG-CRG	2022-05-22	4891	4682	0	na
