#  See ftp://ftp.ncbi.nlm.nih.gov/genomes/README_assembly_summary.txt for a description of the columns in this file.
GCA_964038905.1	PRJEB57633	SAMEA112147106	na	na	562	562	Escherichia coli	na	30345_1#32	latest	Complete Genome	Major	Full	2024-11-17	30345_1#32	University of Oslo	na	na	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/964/038/905/GCA_964038905.1_30345_1_32	from large multi-isolate project	na	na	haploid	bacteria	5268644	5268644	51.000000	3	3	3	na	na		0	0	0	na
GCA_008124305.1	PRJNA560883	SAMN12603260	na	na	2605619	562	Escherichia coli O16:H48	strain=PG20180054	na	latest	Complete Genome	Major	Full	2019-08-29	ASM812430v1	National Microbiology Laboratory at Guelph	GCF_008124305.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/008/124/305/GCA_008124305.1_ASM812430v1	na	na	na	haploid	bacteria	4680340	4680340	50.500000	2	2	2	NCBI	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2019-08-22	4589	4309	115	na
GCA_013167615.1	PRJNA528413	SAMN05360171	na	na	83334	562	Escherichia coli O157:H7	strain=F8798	na	latest	Complete Genome	Major	Full	2020-05-26	ASM1316761v1	United State Department of Agriculture	GCF_013167615.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/013/167/615/GCA_013167615.1_ASM1316761v1	na	na	na	haploid	bacteria	5662137	5662137	50.500000	2	2	2	NCBI	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2019-03-28	5840	5437	136	na
GCA_964045835.1	PRJEB57633	SAMEA112144855	na	na	562	562	Escherichia coli	na	30348_1#349	latest	Complete Genome	Major	Full	2024-11-17	30348_1#349	University of Oslo	na	na	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/964/045/835/GCA_964045835.1_30348_1_349	from large multi-isolate project	na	na	haploid	bacteria	5103466	5103466	50.500000	3	3	3	na	na		0	0	0	na
GCA_051858775.1	PRJNA1019970	SAMN37505775	na	na	562	562	Escherichia coli	strain=GDSC2227PM	na	latest	Complete Genome	Major	Full	2025-06-03	GDSC2227PM	South China Agricultural University	GCF_051858775.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/051/858/775/GCA_051858775.1_GDSC2227PM	na	na	na	haploid	bacteria	5033770	5033770	50.500000	6	6	6	NCBI	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2023-09-29	4933	4527	115	na
GCA_016767925.1	PRJNA421191	SAMN08161307	na	na	562	562	Escherichia coli	strain=503046	na	latest	Complete Genome	Major	Full	2018-12-19	ASM1676792v1	University of Maryland, School of Medicine	na	na	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/016/767/925/GCA_016767925.1_ASM1676792v1	from large multi-isolate project	na	na	haploid	bacteria	5308350	5308350	50.500000	5	5	5	na	na		0	0	0	na
GCA_016834735.1	PRJNA627032	SAMN14648869	na	na	83334	562	Escherichia coli O157:H7	strain=FLT_2011E	na	latest	Complete Genome	Major	Full	2021-02-08	ASM1683473v1	United State Department of Agriculture	na	na	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/016/834/735/GCA_016834735.1_ASM1683473v1	from large multi-isolate project	na	na	haploid	bacteria	5517883	5517883	50.500000	2	2	2	NCBI	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2020-04-21	5458	5113	133	na
GCA_019431335.1	PRJNA741404	SAMN20003598	na	na	2861805	562	Escherichia coli O139:H1	strain=W13-16	na	latest	Complete Genome	Major	Full	2021-08-01	ASM1943133v1	INSERM IRSD U1220	GCF_019431335.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/019/431/335/GCA_019431335.1_ASM1943133v1	na	na	na	haploid	bacteria	5230054	5230054	50.500000	3	3	3	NCBI	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2021-07-23	5126	4742	119	na
GCA_043990385.1	PRJNA1134622	SAMN42421579	na	na	562	562	Escherichia coli	strain=OXEC-93	na	latest	Complete Genome	Major	Full	2024-10-28	93	University of Oxford	na	na	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/043/990/385/GCA_043990385.1_93	from large multi-isolate project	na	na	haploid	bacteria	5161046	5161046	50.500000	3	3	3	NCBI	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2024-07-31	5015	4680	113	na
GCA_011811645.2	PRJNA218110	SAMN13649816	na	na	562	562	Escherichia coli	strain=PNUSAE043864	na	latest	Complete Genome	Major	Full	2023-07-24	ASM1181164v2	CDC	na	na	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/011/811/645/GCA_011811645.2_ASM1181164v2	from large multi-isolate project	na	na	haploid	bacteria	5543609	5543609	50.500000	2	2	2	NCBI	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2023-06-01	5523	5110	131	na
GCA_040735505.1	PRJNA1034027	SAMN38049409	na	na	562	562	Escherichia coli	strain=20Y000092	na	latest	Complete Genome	Major	Full	2024-07-16	ASM4073550v1	Nottingham Trent University	GCF_040735505.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/040/735/505/GCA_040735505.1_ASM4073550v1	na	na	na	haploid	bacteria	4846350	4846350	50.500000	2	2	2	NCBI	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2023-11-07	4748	4492	115	38925648
GCA_048571465.1	PRJNA728709	SAMN19101761	na	na	562	562	Escherichia coli	strain=08_3449	na	latest	Complete Genome	Major	Full	2025-03-14	ASM4857146v1	United State Department of Agriculture	GCF_048571465.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/048/571/465/GCA_048571465.1_ASM4857146v1	na	na	na	haploid	bacteria	5562438	5562438	50.500000	2	2	2	NCBI	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2021-05-13	5566	5176	129	na
GCA_050516385.1	PRJNA1245648	SAMN47950113	na	na	562	562	Escherichia coli	strain=TL20	na	latest	Complete Genome	Major	Full	2025-05-22	ASM5051638v1	Zhejiang Provincial People's Hospital	GCF_050516385.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/050/516/385/GCA_050516385.1_ASM5051638v1	na	na	na	haploid	bacteria	5428753	5428753	50.500000	6	6	6	na	na		0	0	0	na
GCA_031662355.1	PRJNA953191	SAMN37323658	na	na	562	562	Escherichia coli	strain=TUM12355	na	latest	Complete Genome	Major	Full	2023-09-19	ASM3166235v1	Toho University	GCF_031662355.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/031/662/355/GCA_031662355.1_ASM3166235v1	na	na	na	haploid	bacteria	5114617	5114617	50.500000	4	4	4	NCBI	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2023-09-13	5014	4646	124	na
GCA_033395675.1	PRJNA607328	SAMN37709341	na	na	562	562	Escherichia coli	na	FELIX_MS533	latest	Complete Genome	Major	Full	2023-11-07	ASM3339567v1	Lawrence Berkeley National Laboratory	GCF_033395675.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/033/395/675/GCA_033395675.1_ASM3339567v1	out of scope for the RefSeq project	na	na	haploid	bacteria	4731031	4731031	50.500000	4	4	4	NCBI	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2023-10-27	4681	4311	124	na
GCA_014169595.1	PRJDB6962	SAMD00194597	na	na	562	562	Escherichia coli	strain=WP8-S17-ESBL-05	na	latest	Complete Genome	Major	Full	2020-07-21	ASM1416959v1	Laboratory of Bacterial Genomics, Pathogen Genomics Center, National Institute of Infectious Diseases	GCF_014169595.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/014/169/595/GCA_014169595.1_ASM1416959v1	na	na	na	haploid	bacteria	5065434	5065434	50.500000	6	6	6	Laboratory of Bacterial Genomics, Pathogen Genomics Center, National Institute of Infectious Diseases	Annotation submitted by Laboratory of Bacterial Genomics, Pathogen Genomics Center, National Institute of Infectious Diseases	2020-07-21	4820	4709	111	na
GCA_024508055.1	PRJNA607328	SAMN29939563	na	na	562	562	Escherichia coli	strain=Evo1	na	latest	Complete Genome	Major	Full	2022-08-03	ASM2450805v1	Lawrence Berkeley National Laboratory	GCF_024508055.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/024/508/055/GCA_024508055.1_ASM2450805v1	na	na	na	haploid	bacteria	4816893	4816893	51.000000	5	5	5	NCBI	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2022-07-27	4688	4353	120	na
GCA_014117405.1	PRJNA647651	SAMN15595090	na	na	562	562	Escherichia coli	strain=BUCT2930	na	latest	Complete Genome	Major	Full	2020-08-09	ASM1411740v1	Beijing University of Chemical Technology	GCF_014117405.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/014/117/405/GCA_014117405.1_ASM1411740v1	na	na	na	haploid	bacteria	4983865	4983865	50.500000	7	7	7	NCBI	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2020-07-31	4834	4553	119	na
GCA_013167415.1	PRJNA528413	SAMN11229496	na	na	83334	562	Escherichia coli O157:H7	strain=NE1127	na	latest	Complete Genome	Major	Full	2020-05-26	ASM1316741v1	United State Department of Agriculture	GCF_013167415.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/013/167/415/GCA_013167415.1_ASM1316741v1	na	na	na	haploid	bacteria	5751117	5751117	50.500000	3	3	3	NCBI	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2019-03-28	5889	5495	131	na
GCA_014169435.1	PRJDB6962	SAMD00194535	na	na	562	562	Escherichia coli	strain=WP5-S18-ESBL-09	na	latest	Complete Genome	Major	Full	2020-07-21	ASM1416943v1	Laboratory of Bacterial Genomics, Pathogen Genomics Center, National Institute of Infectious Diseases	GCF_014169435.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/014/169/435/GCA_014169435.1_ASM1416943v1	na	na	na	haploid	bacteria	5254652	5254652	50.500000	2	2	2	Laboratory of Bacterial Genomics, Pathogen Genomics Center, National Institute of Infectious Diseases	Annotation submitted by Laboratory of Bacterial Genomics, Pathogen Genomics Center, National Institute of Infectious Diseases	2020-07-21	5017	4910	107	na
GCA_037622475.1	PRJNA1087359	SAMN40441552	na	na	562	562	Escherichia coli	strain=Z1322HEC0009	na	latest	Complete Genome	Major	Full	2024-03-25	ASM3762247v1	Jeonbuk National University	GCF_037622475.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/037/622/475/GCA_037622475.1_ASM3762247v1	na	na	na	haploid	bacteria	4913523	4913523	51.000000	3	3	3	NCBI	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2024-03-18	4836	4551	127	na
GCA_013900225.1	PRJNA605147	SAMN15148023	na	na	562	562	Escherichia coli	strain=RHB07-C06	na	latest	Complete Genome	Major	Full	2020-07-29	ASM1390022v1	The REHAB Consortium	na	na	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/013/900/225/GCA_013900225.1_ASM1390022v1	from large multi-isolate project	na	na	haploid	bacteria	4948974	4948974	51.000000	2	2	2	NCBI	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2020-06-19	4768	4555	122	34609275
GCA_035666095.1	PRJNA1060921	SAMN39250273	na	na	562	562	Escherichia coli	strain=numer 3	na	latest	Complete Genome	Major	Full	2024-01-16	ASM3566609v1	Inner Mongolia Minzu University	GCF_035666095.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/035/666/095/GCA_035666095.1_ASM3566609v1	na	na	na	haploid	bacteria	5354920	5354920	51.000000	4	4	4	na	na		0	0	0	na
GCA_019357435.1	PRJNA689989	SAMN17224774	na	na	562	562	Escherichia coli	strain=ECJXMCRH7	na	latest	Complete Genome	Major	Full	2021-07-27	ASM1935743v1	Zhejiang Academy of Agricultural Sciences	GCF_019357435.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/019/357/435/GCA_019357435.1_ASM1935743v1	na	na	na	haploid	bacteria	5056324	5056324	50.500000	3	3	3	NCBI	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2021-01-07	4956	4550	118	35362896
GCA_020883355.1	PRJNA774636	SAMN22569031	na	na	562	562	Escherichia coli	strain=RIVM_C037166	na	latest	Complete Genome	Major	Full	2021-11-18	ASM2088335v1	Dutch CPE surveillance study group	GCF_020883355.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/020/883/355/GCA_020883355.1_ASM2088335v1	na	na	na	haploid	bacteria	5254248	5254248	50.500000	1	1	1	NCBI	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2021-11-10	5113	4819	125	na
GCA_030296515.1	PRJDB15441	SAMD00587892	na	na	511145	562	Escherichia coli str. K-12 substr. MG1655	strain=D37c16 substr. MG1655	na	latest	Complete Genome	Major	Full	2023-03-21	ASM3029651v1	Molecular Genetics Laboratory, Department of Biological Sciences, School of Science, Tokyo Metropolitan University	na	na	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/030/296/515/GCA_030296515.1_ASM3029651v1	genome length too small	na	na	haploid	bacteria	2645552	2645552	51.000000	1	1	1	Molecular Genetics Laboratory, Department of Biological Sciences, School of Science, Tokyo Metropolitan University	Annotation submitted by Molecular Genetics Laboratory, Department of Biological Sciences, School of Science, Tokyo Metropolitan University	2023-03-21	2557	2462	95	na
GCA_013899745.1	PRJNA605147	SAMN15148062	na	na	562	562	Escherichia coli	strain=RHB10-C17	na	latest	Complete Genome	Major	Full	2020-07-29	ASM1389974v1	The REHAB Consortium	na	na	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/013/899/745/GCA_013899745.1_ASM1389974v1	from large multi-isolate project	na	na	haploid	bacteria	5037981	5037981	50.500000	1	1	1	NCBI	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2020-06-19	4810	4546	121	34609275
GCA_040549815.1	PRJNA1119654	SAMN41660855	na	na	562	562	Escherichia coli	strain=Z226-1	na	latest	Complete Genome	Major	Full	2024-07-08	ASM4054981v1	Shandong University	GCF_040549815.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/040/549/815/GCA_040549815.1_ASM4054981v1	na	na	na	haploid	bacteria	4854202	4854202	50.500000	3	3	3	NCBI	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2024-07-01	4641	4442	116	na
GCA_012221565.1	PRJNA616136	SAMN14482836	na	na	562	562	Escherichia coli	strain=8-3-Ti3	na	latest	Complete Genome	Major	Full	2020-04-09	ASM1222156v1	Monash University	GCF_012221565.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/012/221/565/GCA_012221565.1_ASM1222156v1	annotation fails completeness check	na	na	haploid	bacteria	5141082	5141082	51.000000	3	3	3	NCBI	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2020-04-03	5266	4520	129	29266651
GCA_017603565.1	PRJNA715472	SAMN18350774	na	na	562	562	Escherichia coli	strain=SB0258h1	na	latest	Complete Genome	Major	Full	2021-03-29	ASM1760356v1	Massey University	GCF_017603565.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/017/603/565/GCA_017603565.1_ASM1760356v1	na	na	na	haploid	bacteria	5227361	5227361	50.500000	1	1	1	NCBI	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2021-03-22	5053	4807	124	na
GCA_964047815.1	PRJEB57633	SAMEA112144708	na	na	562	562	Escherichia coli	na	30821_1#136	latest	Complete Genome	Major	Full	2024-11-17	30821_1#136	University of Oslo	na	na	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/964/047/815/GCA_964047815.1_30821_1_136	from large multi-isolate project	na	na	haploid	bacteria	5215396	5215396	50.500000	2	2	2	na	na		0	0	0	na
GCA_036884375.1	PRJNA1074938	SAMN33052315	na	na	562	562	Escherichia coli	strain=S1-ESP-02-A	na	latest	Complete Genome	Major	Full	2024-02-27	ASM3688437v1	University of Bern	GCF_036884375.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/036/884/375/GCA_036884375.1_ASM3688437v1	na	na	na	haploid	bacteria	5135707	5135707	50.500000	6	6	6	NCBI	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2024-02-20	5026	4658	118	na
GCA_004010675.1	PRJNA218110	SAMN04549845	na	na	562	562	Escherichia coli	strain=2010C-3347	na	latest	Complete Genome	Major	Full	2019-01-10	ASM401067v1	CDC	GCF_004010675.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/004/010/675/GCA_004010675.1_ASM401067v1	na	na	na	haploid	bacteria	5633927	5633927	50.500000	2	2	2	na	na		0	0	0	na
GCA_023206675.1	PRJNA698646	SAMN17732900	na	na	562	562	Escherichia coli	strain=SSGw1	na	latest	Complete Genome	Major	Full	2022-05-02	ASM2320667v1	Harvard University	GCF_023206675.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/023/206/675/GCA_023206675.1_ASM2320667v1	na	na	na	haploid	bacteria	5059629	5059629	50.500000	3	3	3	NCBI	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2021-02-08	4798	4530	114	na
GCA_037558665.1	PRJNA1087359	SAMN40441586	na	na	562	562	Escherichia coli	strain=Z1323CEC0019	na	latest	Complete Genome	Major	Full	2024-03-25	ASM3755866v1	Jeonbuk National University	GCF_037558665.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/037/558/665/GCA_037558665.1_ASM3755866v1	na	na	na	haploid	bacteria	5385223	5385223	50.500000	4	4	4	NCBI	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2024-03-18	5440	4926	118	na
GCA_004135125.1	PRJNA517280	SAMN10824104	na	na	562	562	Escherichia coli	strain=NissleGFP_pZE21	na	latest	Complete Genome	Major	Full	2019-02-03	ASM413512v1	Washington University in Saint Louis	GCF_004135125.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/004/135/125/GCA_004135125.1_ASM413512v1	na	na	na	haploid	bacteria	5066785	5066785	50.500000	4	4	4	NCBI	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2019-01-28	4954	4664	112	na
GCA_018988385.1	PRJNA690199	SAMN17245958	na	na	562	562	Escherichia coli	strain=XJW9B277	na	latest	Complete Genome	Major	Full	2021-06-23	ASM1898838v1	South China Agricultural University	GCF_018988385.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/018/988/385/GCA_018988385.1_ASM1898838v1	na	na	na	haploid	bacteria	5359066	5359066	50.500000	5	5	5	NCBI	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2021-01-13	5212	4855	119	34156173
GCA_048571685.1	PRJNA728709	SAMN19101742	na	na	562	562	Escherichia coli	strain=12689	na	latest	Complete Genome	Major	Full	2025-03-14	ASM4857168v1	United State Department of Agriculture	GCF_048571685.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/048/571/685/GCA_048571685.1_ASM4857168v1	na	na	na	haploid	bacteria	5716127	5716127	50.500000	5	5	5	NCBI	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2021-05-13	5793	5426	130	na
GCA_024499245.1	PRJNA861424	SAMN29932457	na	na	562	562	Escherichia coli	strain=LP5-1	na	latest	Complete Genome	Major	Full	2022-08-01	ASM2449924v1	Yangzhou University	GCF_024499245.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/024/499/245/GCA_024499245.1_ASM2449924v1	na	na	na	haploid	bacteria	4784882	4784882	51.000000	7	7	7	NCBI	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2022-07-26	4689	4320	116	na
GCA_020827555.1	PRJNA610462	SAMN21169133	na	na	562	562	Escherichia coli	strain=elppa10	na	latest	Complete Genome	Major	Full	2021-11-10	ASM2082755v1	National Chung Cheng University	GCF_020827555.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/020/827/555/GCA_020827555.1_ASM2082755v1	na	na	na	haploid	bacteria	5063468	5063468	51.000000	3	3	3	NCBI	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2021-09-15	4927	4623	122	na
GCA_036496485.1	PRJDB14867	SAMD00562509	na	na	562	562	Escherichia coli	strain=LR-45	na	latest	Complete Genome	Major	Full	2023-11-03	ASM3649648v1	The United Graduate School of Drug Discovery and Medical Information Sciences, Gifu University	GCF_036496485.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/036/496/485/GCA_036496485.1_ASM3649648v1	na	na	na	haploid	bacteria	4841366	4841366	50.500000	5	5	5	The United Graduate School of Drug Discovery and Medical Information Sciences, Gifu University	Annotation submitted by The United Graduate School of Drug Discovery and Medical Information Sciences, Gifu University	2023-11-03	4631	4520	111	na
GCA_020684805.1	PRJNA772555	SAMN22401922	na	na	562	562	Escherichia coli	strain=QH20-4D3-1	na	latest	Complete Genome	Major	Full	2021-10-31	ASM2068480v1	Zhejiang Academy of Agricultural Sciences	na	na	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/020/684/805/GCA_020684805.1_ASM2068480v1	many frameshifted proteins	na	na	haploid	bacteria	5436888	5436888	50.500000	7	7	7	NCBI	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2021-10-25	5407	4847	118	na
GCA_015644765.1	PRJNA666976	SAMN16339607	na	na	364106	562	Escherichia coli UTI89	strain=UTI89	na	latest	Complete Genome	Major	Full	2020-11-22	ASM1564476v1	SASTRA University	GCF_015644765.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/015/644/765/GCA_015644765.1_ASM1564476v1	na	na	na	haploid	bacteria	5065741	5065741	50.500000	1	1	1	na	na		0	0	0	na
GCA_002952935.1	PRJNA430697	SAMN08380008	na	na	562	562	Escherichia coli	strain=3A	na	latest	Complete Genome	Major	Full	2018-02-01	ASM295293v1	University of Texas at Austin	GCF_002952935.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/952/935/GCA_002952935.1_ASM295293v1	na	na	na	haploid	bacteria	4651849	4651849	51.000000	1	1	1	na	na		0	0	0	na
GCA_964049315.1	PRJEB45354	SAMEA9068084	na	na	562	562	Escherichia coli	na	30224_1#333	latest	Complete Genome	Major	Full	2024-05-16	30224_1#333	University of Oslo	GCF_964049315.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/964/049/315/GCA_964049315.1_30224_1_333	na	na	na	haploid	bacteria	5049928	5049928	50.500000	3	3	3	na	na		0	0	0	na
