#  See ftp://ftp.ncbi.nlm.nih.gov/genomes/README_assembly_summary.txt for a description of the columns in this file.
GCA_041411335.1	PRJNA780385	SAMN23139118	na	na	59201	28901	Salmonella enterica subsp. enterica	strain=Z01320SL0030	na	latest	Complete Genome	Major	Full	2024-08-21	ASM4141133v1	Konkuk University	GCF_041411335.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/041/411/335/GCA_041411335.1_ASM4141133v1	na	na	na	haploid	bacteria	4547043	4547043	52.500000	1	1	1	NCBI	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2021-11-18	4402	4091	121	na
GCA_031039015.1	PRJNA678140	SAMN16807083	na	na	59201	28901	Salmonella enterica subsp. enterica	strain=SENT0144	na	latest	Complete Genome	Major	Full	2023-08-31	ASM3103901v1	Taipei Medical University	GCF_031039015.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/031/039/015/GCA_031039015.1_ASM3103901v1	na	na	na	haploid	bacteria	4885802	4885802	52.000000	3	3	3	NCBI	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2020-11-18	4769	4550	115	na
GCA_041412145.1	PRJNA780385	SAMN23139107	na	na	59201	28901	Salmonella enterica subsp. enterica	strain=Z01320SL0025	na	latest	Complete Genome	Major	Full	2024-08-21	ASM4141214v1	Konkuk University	GCF_041412145.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/041/412/145/GCA_041412145.1_ASM4141214v1	na	na	na	haploid	bacteria	4960846	4960846	52.000000	2	2	2	NCBI	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2021-11-18	4865	4624	119	na
GCA_004124055.2	PRJNA498334	SAMN10290244	na	na	59201	28901	Salmonella enterica subsp. enterica	strain=CFSA12	na	latest	Complete Genome	Major	Full	2019-05-08	ASM412405v2	China National Centre for Food Safety Risk Assessment	GCF_004124055.2	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/004/124/055/GCA_004124055.2_ASM412405v2	na	na	na	haploid	bacteria	5139080	5139080	52.000000	2	2	2	NCBI	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2019-05-07	5103	4868	125	na
GCA_031038935.1	PRJNA678140	SAMN16807088	na	na	59201	28901	Salmonella enterica subsp. enterica	strain=SENT0164	na	latest	Complete Genome	Major	Full	2023-08-31	ASM3103893v1	Taipei Medical University	GCF_031038935.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/031/038/935/GCA_031038935.1_ASM3103893v1	na	na	na	haploid	bacteria	5150117	5150117	52.000000	2	2	2	NCBI	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2020-11-18	5029	4789	122	na
GCA_041447655.1	PRJNA1148339	SAMN43196466	na	na	59201	28901	Salmonella enterica subsp. enterica	strain=SK-1	na	latest	Complete Genome	Major	Full	2024-08-25	SK-1	Bern University	GCF_041447655.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/041/447/655/GCA_041447655.1_SK-1	na	na	na	haploid	bacteria	4915293	4915293	52.000000	5	5	5	NCBI	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2024-08-19	4803	4544	123	na
GCA_041412085.1	PRJNA780385	SAMN23139111	na	na	59201	28901	Salmonella enterica subsp. enterica	strain=Z01319SL0021	na	latest	Complete Genome	Major	Full	2024-08-21	ASM4141208v1	Konkuk University	GCF_041412085.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/041/412/085/GCA_041412085.1_ASM4141208v1	na	na	na	haploid	bacteria	4844531	4844531	52.000000	1	1	1	NCBI	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2021-11-18	4657	4427	123	na
GCA_040895365.1	PRJNA1132578	SAMN42350241	na	na	59201	28901	Salmonella enterica subsp. enterica	strain=N23-0176	na	latest	Complete Genome	Major	Full	2024-07-15	ASM4089536v1	University of Zurich	GCF_040895365.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/040/895/365/GCA_040895365.1_ASM4089536v1	na	na	na	haploid	bacteria	4799808	4799808	52.500000	2	2	2	NCBI	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2024-07-08	4663	4434	122	na
GCA_030439685.1	PRJNA982791	SAMN35714885	na	na	59201	28901	Salmonella enterica subsp. enterica	strain=BC04	na	latest	Complete Genome	Major	Full	2023-07-11	ASM3043968v1	University of Bergen	GCF_030439685.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/030/439/685/GCA_030439685.1_ASM3043968v1	na	na	na	haploid	bacteria	4807678	4807678	52.000000	1	1	1	NCBI	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2023-06-29	4732	4298	111	na
GCA_031039175.1	PRJNA678140	SAMN16807080	na	na	59201	28901	Salmonella enterica subsp. enterica	strain=SENT0080	na	latest	Complete Genome	Major	Full	2023-08-31	ASM3103917v1	Taipei Medical University	GCF_031039175.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/031/039/175/GCA_031039175.1_ASM3103917v1	na	na	na	haploid	bacteria	4807450	4807450	52.000000	2	2	2	NCBI	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2021-03-11	4609	4400	115	na
GCA_031038995.1	PRJNA678140	SAMN16807085	na	na	59201	28901	Salmonella enterica subsp. enterica	strain=SENT0153	na	latest	Complete Genome	Major	Full	2023-08-31	ASM3103899v1	Taipei Medical University	GCF_031038995.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/031/038/995/GCA_031038995.1_ASM3103899v1	na	na	na	haploid	bacteria	5146787	5146787	52.000000	2	2	2	NCBI	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2020-11-18	5024	4786	120	na
GCA_023379985.1	PRJNA835593	SAMN28104871	na	na	59201	28901	Salmonella enterica subsp. enterica	strain=B3-6	na	latest	Complete Genome	Major	Full	2022-05-17	ASM2337998v1	Ocean University of China	GCF_023379985.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/023/379/985/GCA_023379985.1_ASM2337998v1	na	na	na	haploid	bacteria	4679859	4679859	52.000000	1	1	1	NCBI	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2022-05-11	4545	4266	121	na
GCA_031036275.1	PRJNA678140	SAMN16807074	na	na	59201	28901	Salmonella enterica subsp. enterica	strain=175 ARN	na	latest	Complete Genome	Major	Full	2023-08-31	ASM3103627v1	Taipei Medical University	GCF_031036275.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/031/036/275/GCA_031036275.1_ASM3103627v1	na	na	na	haploid	bacteria	4876279	4876279	52.000000	3	3	3	NCBI	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2020-11-19	4715	4501	118	na
GCA_031039875.1	PRJNA678140	SAMN16807076	na	na	59201	28901	Salmonella enterica subsp. enterica	strain=SENT0044	na	latest	Complete Genome	Major	Full	2023-08-31	ASM3103987v1	Taipei Medical University	GCF_031039875.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/031/039/875/GCA_031039875.1_ASM3103987v1	na	na	na	haploid	bacteria	4872333	4872333	52.000000	3	3	3	NCBI	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2020-11-18	4710	4497	118	na
GCA_040822495.1	PRJNA1132578	SAMN42350250	na	na	59201	28901	Salmonella enterica subsp. enterica	strain=N23-2949	na	latest	Complete Genome	Major	Full	2024-07-15	ASM4082249v1	University of Zurich	GCF_040822495.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/040/822/495/GCA_040822495.1_ASM4082249v1	na	na	na	haploid	bacteria	5058847	5058847	52.000000	3	3	3	NCBI	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2024-07-08	4961	4713	119	na
GCA_003067985.2	PRJNA308180	SAMN08823090	na	na	59201	28901	Salmonella enterica subsp. enterica	strain=CFSAN058588	na	latest	Complete Genome	Major	Full	2021-07-20	ASM306798v2	FDA	GCF_003067985.2	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/067/985/GCA_003067985.2_ASM306798v2	na	na	na	haploid	bacteria	4752462	4752462	52.000000	2	2	2	NCBI	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2021-06-24	4596	4370	119	na
GCA_031036455.1	PRJNA678140	SAMN16807070	na	na	59201	28901	Salmonella enterica subsp. enterica	strain=C7	na	latest	Complete Genome	Major	Full	2023-08-31	ASM3103645v1	Taipei Medical University	GCF_031036455.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/031/036/455/GCA_031036455.1_ASM3103645v1	na	na	na	haploid	bacteria	4966750	4966750	52.000000	6	6	6	NCBI	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2020-11-19	4893	4649	122	na
GCA_022557215.1	PRJNA811345	SAMN26319900	na	na	59201	28901	Salmonella enterica subsp. enterica	strain=SR33	na	latest	Complete Genome	Major	Full	2022-03-13	ASM2255721v1	Fifth Affiliated Hospital, Southern Medical University	GCF_022557215.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/022/557/215/GCA_022557215.1_ASM2255721v1	na	na	na	haploid	bacteria	5071314	5071314	52.000000	4	4	4	na	na		0	0	0	na
GCA_030913595.1	PRJNA1007438	SAMN37070677	na	na	59201	28901	Salmonella enterica subsp. enterica	strain=Z1323CSL0015	na	latest	Complete Genome	Major	Full	2023-08-28	ASM3091359v1	Jeonbuk National University	GCF_030913595.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/030/913/595/GCA_030913595.1_ASM3091359v1	na	na	na	haploid	bacteria	5036728	5036728	52.000000	2	2	2	na	na		0	0	0	na
GCA_031036295.1	PRJNA678140	SAMN16807073	na	na	59201	28901	Salmonella enterica subsp. enterica	strain=172	na	latest	Complete Genome	Major	Full	2023-08-31	ASM3103629v1	Taipei Medical University	GCF_031036295.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/031/036/295/GCA_031036295.1_ASM3103629v1	na	na	na	haploid	bacteria	4872577	4872577	52.000000	3	3	3	NCBI	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2020-11-19	4701	4492	121	na
GCA_900635515.1	PRJEB6403	SAMEA2634516	na	na	59201	28901	Salmonella enterica subsp. enterica	strain=NCTC6017	na	latest	Complete Genome	Major	Full	2018-12-19	30066_G01	SC	GCF_900635515.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/635/515/GCA_900635515.1_30066_G01	RefSeq annotation failed; annotation fails completeness check; many frameshifted proteins	na	na	haploid	bacteria	4737887	4737887	52.000000	1	1	1	SC	Annotation submitted by SC	2018-12-19	5241	5132	109	na
GCA_050920625.1	PRJNA992958	SAMN36377827	na	na	59201	28901	Salmonella enterica subsp. enterica	strain=CSSelangor	na	latest	Complete Genome	Major	Full	2025-06-14	ASM5092062v1	Universiti Putra Malaysia	GCF_050920625.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/050/920/625/GCA_050920625.1_ASM5092062v1	na	na	na	haploid	bacteria	4853274	4853274	52.000000	1	1	1	NCBI	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2023-07-13	4672	4445	123	na
GCA_041412005.1	PRJNA780385	SAMN23139114	na	na	59201	28901	Salmonella enterica subsp. enterica	strain=Z01319SL0017	na	latest	Complete Genome	Major	Full	2024-08-21	ASM4141200v1	Konkuk University	GCF_041412005.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/041/412/005/GCA_041412005.1_ASM4141200v1	na	na	na	haploid	bacteria	4909634	4909634	52.000000	2	2	2	NCBI	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2021-11-18	4795	4552	120	na
GCA_040956715.1	PRJNA1132578	SAMN42350240	na	na	59201	28901	Salmonella enterica subsp. enterica	strain=N22-3340	na	latest	Complete Genome	Major	Full	2024-07-15	ASM4095671v1	University of Zurich	GCF_040956715.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/040/956/715/GCA_040956715.1_ASM4095671v1	na	na	na	haploid	bacteria	4742157	4742157	52.000000	1	1	1	NCBI	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2024-07-08	4562	4326	117	na
GCA_041411935.1	PRJNA780385	SAMN23139116	na	na	59201	28901	Salmonella enterica subsp. enterica	strain=Z01319SL0020	na	latest	Complete Genome	Major	Full	2024-08-21	ASM4141193v1	Konkuk University	GCF_041411935.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/041/411/935/GCA_041411935.1_ASM4141193v1	na	na	na	haploid	bacteria	4910124	4910124	52.000000	2	2	2	NCBI	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2021-11-18	4792	4556	118	na
GCA_018142025.1	PRJNA606456	SAMN18737446	na	na	59201	28901	Salmonella enterica subsp. enterica	strain=C83	na	latest	Complete Genome	Major	Full	2021-04-28	ASM1814202v1	University of Bath	na	na	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/018/142/025/GCA_018142025.1_ASM1814202v1	unverified source organism; annotation fails completeness check; many frameshifted proteins; missing tRNA genes	na	na	haploid	bacteria	4912969	4912969	53.000000	1	1	1	NCBI	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2021-04-18	5161	1300	68	na
GCA_030166335.1	PRJNA974933	SAMN35301900	na	na	59201	28901	Salmonella enterica subsp. enterica	strain=HL21	na	latest	Complete Genome	Major	Full	2023-06-05	ASM3016633v1	Shandong First Medical University	GCF_030166335.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/030/166/335/GCA_030166335.1_ASM3016633v1	na	na	na	haploid	bacteria	5047984	5047984	52.000000	4	4	4	NCBI	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2023-05-26	4941	4680	122	na
GCA_040822525.1	PRJNA1132578	SAMN42350237	na	na	59201	28901	Salmonella enterica subsp. enterica	strain=N22-3027	na	latest	Complete Genome	Major	Full	2024-07-15	ASM4082252v1	University of Zurich	GCF_040822525.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/040/822/525/GCA_040822525.1_ASM4082252v1	na	na	na	haploid	bacteria	4774335	4774335	52.000000	2	2	2	NCBI	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2024-07-08	4674	4395	112	na
GCA_021545805.1	PRJNA686140	SAMN17107805	na	na	59201	28901	Salmonella enterica subsp. enterica	strain=661	na	latest	Complete Genome	Major	Full	2022-01-21	ASM2154580v1	Shenzhen People's Hospital	GCF_021545805.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/021/545/805/GCA_021545805.1_ASM2154580v1	na	na	na	haploid	bacteria	5017993	5017993	52.000000	4	4	4	NCBI	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2021-01-05	4855	4622	118	na
GCA_041412455.1	PRJNA780385	SAMN23139103	na	na	59201	28901	Salmonella enterica subsp. enterica	strain=Z01320SL0024	na	latest	Complete Genome	Major	Full	2024-08-21	ASM4141245v1	Konkuk University	GCF_041412455.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/041/412/455/GCA_041412455.1_ASM4141245v1	na	na	na	haploid	bacteria	4766973	4766973	52.000000	5	5	5	NCBI	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2021-11-18	4628	4398	120	na
GCA_031036335.1	PRJNA678140	SAMN16807071	na	na	59201	28901	Salmonella enterica subsp. enterica	strain=151-ARN	na	latest	Complete Genome	Major	Full	2023-08-31	ASM3103633v1	Taipei Medical University	GCF_031036335.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/031/036/335/GCA_031036335.1_ASM3103633v1	na	na	na	haploid	bacteria	4947477	4947477	52.000000	4	4	4	NCBI	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2020-11-19	4826	4598	120	na
GCA_038380095.1	PRJNA860832	SAMN29867063	na	na	59201	28901	Salmonella enterica subsp. enterica	strain=IdAB109	na	latest	Complete Genome	Major	Full	2024-04-18	ASM3838009v1	Universidad del Pais Vaso/Euskal Herriko Unibertsitatea (UPV/EHU)	GCF_038380095.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/038/380/095/GCA_038380095.1_ASM3838009v1	na	na	na	haploid	bacteria	4765776	4765776	52.500000	2	2	2	NCBI	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2022-07-26	4656	4420	117	na
GCA_003068145.2	PRJNA308180	SAMN08822980	na	na	59201	28901	Salmonella enterica subsp. enterica	strain=CFSAN058540	na	latest	Complete Genome	Major	Full	2021-07-20	ASM306814v2	FDA	GCF_003068145.2	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/068/145/GCA_003068145.2_ASM306814v2	na	na	na	haploid	bacteria	5212792	5212792	51.500000	1	1	1	NCBI	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2021-06-24	4972	4687	117	na
GCA_031038275.1	PRJNA678140	SAMN16807075	na	na	59201	28901	Salmonella enterica subsp. enterica	strain=178	na	latest	Complete Genome	Major	Full	2023-08-31	ASM3103827v1	Taipei Medical University	GCF_031038275.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/031/038/275/GCA_031038275.1_ASM3103827v1	na	na	na	haploid	bacteria	5148027	5148027	52.000000	3	3	3	NCBI	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2020-11-19	5080	4828	119	na
GCA_026684115.1	PRJNA905665	SAMN31880433	na	na	59201	28901	Salmonella enterica subsp. enterica	strain=KNP01	na	latest	Complete Genome	Major	Full	2022-12-06	ASM2668411v1	The Fifth Affiliated Hospital of Guangzhou Medical University	GCF_026684115.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/026/684/115/GCA_026684115.1_ASM2668411v1	na	na	na	haploid	bacteria	4756748	4756748	52.000000	1	1	1	NCBI	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2022-11-30	4615	4388	122	na
GCA_014447715.2	PRJNA186035	SAMN02709155	na	na	59201	28901	Salmonella enterica subsp. enterica	strain=CFSAN001999	na	latest	Complete Genome	Major	Full	2021-06-07	ASM1444771v2	Center for Food Safety and Applied Nutrition	na	na	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/014/447/715/GCA_014447715.2_ASM1444771v2	from large multi-isolate project	na	na	haploid	bacteria	4631017	4631017	52.000000	1	1	1	NCBI	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2021-05-12	4481	4266	117	na
GCA_031039375.1	PRJNA678140	SAMN16807079	na	na	59201	28901	Salmonella enterica subsp. enterica	strain=SENT0077	na	latest	Complete Genome	Major	Full	2023-08-31	ASM3103937v1	Taipei Medical University	GCF_031039375.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/031/039/375/GCA_031039375.1_ASM3103937v1	na	na	na	haploid	bacteria	4926118	4926118	52.000000	3	3	3	NCBI	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2020-11-18	4719	4504	113	na
GCA_028596085.1	PRJNA930969	SAMN33038040	na	na	59201	28901	Salmonella enterica subsp. enterica	strain=123	na	latest	Complete Genome	Major	Full	2023-02-12	ASM2859608v1	Sir Run Run Shaw Hospital, School of Medicine, Zhejiang University	GCF_028596085.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/028/596/085/GCA_028596085.1_ASM2859608v1	na	na	na	haploid	bacteria	5092381	5092381	52.000000	4	4	4	NCBI	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2023-02-06	5050	4801	123	na
GCA_018340095.1	PRJNA186035	SAMN02709317	na	na	59201	28901	Salmonella enterica subsp. enterica	strain=CFSAN004079	na	latest	Complete Genome	Major	Full	2021-05-11	ASM1834009v1	Center for Food Safety and Applied Nutrition	na	na	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/018/340/095/GCA_018340095.1_ASM1834009v1	from large multi-isolate project	na	na	haploid	bacteria	4696449	4696449	52.500000	1	1	1	NCBI	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2021-05-03	4516	4322	124	na
GCA_041411885.1	PRJNA780385	SAMN23139117	na	na	59201	28901	Salmonella enterica subsp. enterica	strain=Z01320SL0029	na	latest	Complete Genome	Major	Full	2024-08-21	ASM4141188v1	Konkuk University	GCF_041411885.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/041/411/885/GCA_041411885.1_ASM4141188v1	na	na	na	haploid	bacteria	4673410	4673410	52.000000	1	1	1	NCBI	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2021-11-18	4523	4270	121	na
GCA_003429445.1	PRJNA407776	SAMN07663064	na	na	59201	28901	Salmonella enterica subsp. enterica	strain=BAA-1672	na	latest	Complete Genome	Major	Full	2018-08-28	ASM342944v1	Zhejiang University School of Medicine	GCF_003429445.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/429/445/GCA_003429445.1_ASM342944v1	annotation fails completeness check	na	na	haploid	bacteria	4564524	4564524	52.000000	2	2	2	NCBI	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2017-09-19	4676	4234	111	na
GCA_041412165.1	PRJNA780385	SAMN23139106	na	na	59201	28901	Salmonella enterica subsp. enterica	strain=Z01319SL0019	na	latest	Complete Genome	Major	Full	2024-08-21	ASM4141216v1	Konkuk University	GCF_041412165.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/041/412/165/GCA_041412165.1_ASM4141216v1	na	na	na	haploid	bacteria	4875410	4875410	52.000000	2	2	2	NCBI	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2021-11-18	4745	4507	120	na
GCA_009728895.2	PRJNA498334	SAMN10319563	na	na	59201	28901	Salmonella enterica subsp. enterica	strain=CFSA1007	na	latest	Complete Genome	Major	Full	2020-08-12	ASM972889v2	China National Centre for Food Safety Risk Assessment	GCF_009728895.2	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/009/728/895/GCA_009728895.2_ASM972889v2	na	na	na	haploid	bacteria	4995405	4995405	51.500000	3	3	3	NCBI	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2020-08-11	4833	4578	118	na
