#  See ftp://ftp.ncbi.nlm.nih.gov/genomes/README_assembly_summary.txt for a description of the columns in this file.
GCA_020736325.1	PRJNA774121	SAMN22551430	na	na	28901	28901	Salmonella enterica	strain=SZL 30	na	latest	Complete Genome	Major	Full	2021-11-03	ASM2073632v1	Institute of Bioengineering, Research Center of Biotechnology of RAS	GCF_020736325.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/020/736/325/GCA_020736325.1_ASM2073632v1	na	na	na	haploid	bacteria	5016201	5016201	52.000000	3	3	3	NCBI	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2021-10-28	4874	4573	118	na
GCA_007040365.2	PRJNA186035	SAMN06115835	na	na	28901	28901	Salmonella enterica	strain=CFSAN057232	na	latest	Complete Genome	Major	Full	2021-08-05	ASM704036v2	Center for Food Safety and Applied Nutrition	GCF_007040365.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/007/040/365/GCA_007040365.2_ASM704036v2	from large multi-isolate project	na	na	haploid	bacteria	4851336	4851336	52.000000	1	1	1	NCBI	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2021-06-01	4735	4464	119	na
GCA_022559345.1	PRJNA660241	SAMN15941602	na	na	28901	28901	Salmonella enterica	strain=1505	na	latest	Complete Genome	Major	Full	2022-03-14	ASM2255934v1	Sir Run Run Shaw Hospital, School of Medicine, Zhejiang University	GCF_022559345.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/022/559/345/GCA_022559345.1_ASM2255934v1	na	na	na	haploid	bacteria	4936085	4936085	52.000000	3	3	3	NCBI	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2020-08-31	4725	4517	115	na
GCA_003325235.1	PRJNA354244	SAMN06045121	na	na	28901	28901	Salmonella enterica	strain=SA20083039	na	latest	Complete Genome	Major	Full	2018-07-17	ASM332523v1	Laboratory for Foodborne Zoonoses	GCF_003325235.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/325/235/GCA_003325235.1_ASM332523v1	na	na	na	haploid	bacteria	4936076	4936076	52.000000	2	2	2	NCBI	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2018-06-26	5096	4720	120	na
GCA_024917195.1	PRJNA873903	SAMN30507085	na	na	28901	28901	Salmonella enterica	strain=S1905	na	latest	Complete Genome	Major	Full	2022-09-04	ASM2491719v1	Hangzhou Children's Hospital	GCF_024917195.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/024/917/195/GCA_024917195.1_ASM2491719v1	na	na	na	haploid	bacteria	5056896	5056896	52.000000	6	6	6	NCBI	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2022-08-29	4934	4675	118	na
GCA_031197025.1	PRJNA1010406	SAMN37187407	na	na	28901	28901	Salmonella enterica	strain=94	na	latest	Complete Genome	Major	Full	2023-09-05	ASM3119702v1	South China Agricultural University	GCF_031197025.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/031/197/025/GCA_031197025.1_ASM3119702v1	na	na	na	haploid	bacteria	5191752	5191752	52.000000	3	3	3	NCBI	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2023-08-30	5094	4845	123	na
GCA_007567795.2	PRJNA230403	SAMN08885897	na	na	28901	28901	Salmonella enterica	strain=PNUSAS037276	na	latest	Complete Genome	Major	Full	2022-02-23	ASM756779v2	CDC	na	na	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/007/567/795/GCA_007567795.2_ASM756779v2	from large multi-isolate project	na	na	haploid	bacteria	4778225	4778225	52.000000	3	3	3	na	na		0	0	0	na
GCA_034377425.1	PRJNA607328	SAMN37931220	na	na	28901	28901	Salmonella enterica	strain=FELIX_MS205	na	latest	Complete Genome	Major	Full	2023-12-14	ASM3437742v1	Lawrence Berkeley National Laboratory	GCF_034377425.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/034/377/425/GCA_034377425.1_ASM3437742v1	na	na	na	haploid	bacteria	4951892	4951892	52.000000	2	2	2	NCBI	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2023-11-17	4836	4603	125	na
GCA_024664475.1	PRJNA850394	SAMN29636373	na	na	28901	28901	Salmonella enterica	strain=s15D023	na	latest	Complete Genome	Major	Full	2022-08-15	ASM2466447v1	Beijing Ditan Hospital, Capital Medical University	na	na	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/024/664/475/GCA_024664475.1_ASM2466447v1	from large multi-isolate project	na	na	haploid	bacteria	4997661	4997661	52.000000	8	8	8	NCBI	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2022-07-12	4880	4619	112	35861536
GCA_025808235.1	PRJNA658425	SAMN15870321	na	na	28901	28901	Salmonella enterica	strain=190821_1	na	latest	Complete Genome	Major	Full	2022-10-24	ASM2580823v1	Konkuk university	GCF_025808235.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/025/808/235/GCA_025808235.1_ASM2580823v1	na	na	na	haploid	bacteria	4791732	4791732	52.000000	2	2	2	NCBI	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2020-08-25	4672	4408	121	na
GCA_013161625.1	PRJNA632911	SAMN14927984	na	na	28901	28901	Salmonella enterica	strain=2011K-1440	na	latest	Complete Genome	Major	Full	2020-05-25	ASM1316162v1	PulseNet Next Generation Subtyping Methods Unit	GCF_013161625.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/013/161/625/GCA_013161625.1_ASM1316162v1	na	na	na	haploid	bacteria	4888815	4888815	52.000000	1	1	1	NCBI	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2020-05-18	4641	4398	125	na
GCA_001831985.2	PRJNA186035	SAMN04961950	na	na	28901	28901	Salmonella enterica	strain=CFSAN044888	na	latest	Complete Genome	Major	Full	2021-06-10	ASM183198v2	Center for Food Safety and Applied Nutrition	GCF_001831985.2	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/831/985/GCA_001831985.2_ASM183198v2	na	na	na	haploid	bacteria	4892473	4892473	52.000000	2	2	2	NCBI	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2021-05-14	4750	4529	115	na
GCA_006760965.2	PRJNA230403	SAMN07151153	na	na	28901	28901	Salmonella enterica	strain=72-4606	na	latest	Complete Genome	Major	Full	2020-05-27	ASM676096v2	CDC	GCF_006760965.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/006/760/965/GCA_006760965.2_ASM676096v2	from large multi-isolate project	na	na	haploid	bacteria	5648353	5648353	51.000000	2	2	2	na	na		0	0	0	na
GCA_024664835.1	PRJNA850394	SAMN29636370	na	na	28901	28901	Salmonella enterica	strain=IndS104	na	latest	Complete Genome	Major	Full	2022-08-15	ASM2466483v1	Beijing Ditan Hospital, Capital Medical University	na	na	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/024/664/835/GCA_024664835.1_ASM2466483v1	from large multi-isolate project	na	na	haploid	bacteria	4970841	4970841	52.000000	4	4	4	NCBI	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2022-07-12	4837	4560	117	35861536
GCA_004223785.2	PRJNA186035	SAMN03463970	na	na	28901	28901	Salmonella enterica	strain=CFSAN029871	na	latest	Complete Genome	Major	Full	2021-06-07	ASM422378v2	Center for Food Safety and Applied Nutrition	GCF_004223785.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/004/223/785/GCA_004223785.2_ASM422378v2	from large multi-isolate project	na	na	haploid	bacteria	5159176	5159176	52.000000	3	3	3	NCBI	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2021-05-11	5044	4819	122	na
GCA_025259525.1	PRJNA812595	SAMN09744916	na	na	28901	28901	Salmonella enterica	strain=PNUSAS048232	na	latest	Complete Genome	Major	Full	2022-09-19	ASM2525952v1	Utah Public Health Laboratory Infectious Disease submission group	GCF_025259525.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/025/259/525/GCA_025259525.1_ASM2525952v1	na	na	na	haploid	bacteria	5207250	5207250	52.000000	3	3	3	NCBI	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2022-09-13	5105	4849	123	na
GCA_002119485.1	PRJNA320341	SAMN04932651	na	na	28901	28901	Salmonella enterica	strain=FORC_038	na	latest	Complete Genome	Major	Full	2017-05-09	ASM211948v1	Food-borne Pathogen Omics Research	GCF_002119485.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/119/485/GCA_002119485.1_ASM211948v1	na	na	na	haploid	bacteria	4938076	4938076	52.000000	1	1	1	Food-borne Pathogen Omics Research	Annotation submitted by Food-borne Pathogen Omics Research	2017-05-09	4842	4735	107	na
GCA_026802015.1	PRJNA903824	SAMN31814738	na	na	28901	28901	Salmonella enterica	strain=FFL	na	latest	Complete Genome	Major	Full	2022-12-11	ASM2680201v1	The Affiliated People Hospital of Jiangsu University	GCF_026802015.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/026/802/015/GCA_026802015.1_ASM2680201v1	na	na	na	haploid	bacteria	4722848	4722848	52.000000	1	1	1	na	na		0	0	0	na
GCA_015247435.2	PRJNA186035	SAMN16678597	na	na	28901	28901	Salmonella enterica	strain=UWI_PP98	CFSAN103862	latest	Complete Genome	Major	Full	2021-01-07	ASM1524743v2	Center for Food Safety and Applied Nutrition	na	na	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/015/247/435/GCA_015247435.2_ASM1524743v2	from large multi-isolate project	na	na	haploid	bacteria	4996836	4996836	52.000000	3	3	3	NCBI	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2020-12-17	4908	4639	122	na
GCA_016373105.2	PRJNA230403	SAMN06183523	na	na	28901	28901	Salmonella enterica	strain=PNUSAS006351	na	latest	Complete Genome	Major	Full	2022-02-23	ASM1637310v2	CDC	na	na	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/016/373/105/GCA_016373105.2_ASM1637310v2	from large multi-isolate project	na	na	haploid	bacteria	4778234	4778234	52.000000	3	3	3	na	na		0	0	0	na
GCA_019339425.1	PRJNA681856	SAMN17316236	na	na	28901	28901	Salmonella enterica	strain=LHICA_E3	na	latest	Complete Genome	Major	Full	2021-07-26	ASM1933942v1	Universidade de Santiago de Compostela	GCF_019339425.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/019/339/425/GCA_019339425.1_ASM1933942v1	na	na	na	haploid	bacteria	5081513	5081513	52.000000	1	1	1	NCBI	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2021-07-20	4936	4655	120	na
GCA_023330905.1	PRJNA660241	SAMN16419716	na	na	28901	28901	Salmonella enterica	strain=2	na	latest	Complete Genome	Major	Full	2022-05-11	ASM2333090v1	Sir Run Run Shaw Hospital, School of Medicine, Zhejiang University	GCF_023330905.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/023/330/905/GCA_023330905.1_ASM2333090v1	na	na	na	haploid	bacteria	5382329	5382329	52.000000	6	6	6	NCBI	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2022-01-27	5304	5038	123	na
GCA_048750985.1	PRJNA1209693	SAMN46227496	na	na	28901	28901	Salmonella enterica	strain=Sal25	na	latest	Complete Genome	Major	Full	2025-03-21	Sal25	Inserm	GCF_048750985.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/048/750/985/GCA_048750985.1_Sal25	na	na	na	haploid	bacteria	5204468	5204468	52.000000	2	2	2	NCBI	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2025-01-17	5123	4847	123	na
GCA_024364965.1	PRJNA855361	SAMN29630349	na	na	28901	28901	Salmonella enterica	strain=SC2017030	na	latest	Complete Genome	Major	Full	2022-07-21	ASM2436496v1	Yangzhou University	GCF_024364965.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/024/364/965/GCA_024364965.1_ASM2436496v1	na	na	na	haploid	bacteria	5226478	5226478	52.000000	4	4	4	NCBI	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2022-07-12	5144	4892	123	na
GCA_006849305.2	PRJNA186035	SAMN03069714	na	na	28901	28901	Salmonella enterica	strain=CFSAN024230	na	latest	Complete Genome	Major	Full	2021-06-07	ASM684930v2	Center for Food Safety and Applied Nutrition	GCF_006849305.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/006/849/305/GCA_006849305.2_ASM684930v2	from large multi-isolate project	na	na	haploid	bacteria	4907209	4907209	52.000000	2	2	2	NCBI	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2021-05-13	4832	4599	124	na
GCA_005935865.2	PRJNA186035	SAMN03069703	na	na	28901	28901	Salmonella enterica	strain=CFSAN024219	na	latest	Complete Genome	Major	Full	2021-06-07	ASM593586v2	Center for Food Safety and Applied Nutrition	GCF_005935865.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/005/935/865/GCA_005935865.2_ASM593586v2	from large multi-isolate project	na	na	haploid	bacteria	4871995	4871995	52.000000	2	2	2	NCBI	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2021-05-13	4749	4500	120	na
GCA_052401025.1	PRJNA1267977	SAMN48737544	na	na	28901	28901	Salmonella enterica	strain=Sk1-T14-Exp1	na	latest	Complete Genome	Major	Full	2025-09-02	ASM5240102v1	Institute for Infectious Diseases, University of Bern	GCF_052401025.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/052/401/025/GCA_052401025.1_ASM5240102v1	na	na	na	haploid	bacteria	4914515	4914515	52.000000	5	5	5	NCBI	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2025-06-05	4805	4542	123	na
GCA_023330765.1	PRJNA660241	SAMN16419723	na	na	28901	28901	Salmonella enterica	strain=751	na	latest	Complete Genome	Major	Full	2022-05-11	ASM2333076v1	Sir Run Run Shaw Hospital, School of Medicine, Zhejiang University	GCF_023330765.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/023/330/765/GCA_023330765.1_ASM2333076v1	na	na	na	haploid	bacteria	5224450	5224450	52.000000	2	2	2	NCBI	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2022-01-27	5140	4885	123	na
GCA_007977065.2	PRJNA292661	SAMN12525558	na	na	28901	28901	Salmonella enterica	strain=19TN07GT06K-S	na	latest	Complete Genome	Major	Full	2020-05-19	ASM797706v2	FDA	na	na	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/007/977/065/GCA_007977065.2_ASM797706v2	from large multi-isolate project	na	na	haploid	bacteria	5043012	5043012	52.000000	2	2	2	NCBI	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2020-04-28	4887	4624	119	33232624
GCA_019428465.1	PRJNA484865	SAMN20345806	na	na	28901	28901	Salmonella enterica	strain=SLR1_8245	na	latest	Complete Genome	Major	Full	2021-07-31	ASM1942846v1	Central Research Institute for Epidemiology	GCF_019428465.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/019/428/465/GCA_019428465.1_ASM1942846v1	na	na	na	haploid	bacteria	4829815	4829815	52.000000	4	4	4	NCBI	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2021-07-23	4711	4457	119	na
GCA_005978645.2	PRJNA186035	SAMN05733259	na	na	28901	28901	Salmonella enterica	strain=CFSAN055400	na	latest	Complete Genome	Major	Full	2021-08-05	ASM597864v2	Center for Food Safety and Applied Nutrition	GCF_005978645.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/005/978/645/GCA_005978645.2_ASM597864v2	from large multi-isolate project	na	na	haploid	bacteria	4593157	4593157	52.000000	1	1	1	NCBI	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2021-05-28	4437	4217	118	na
GCA_003324935.1	PRJNA354244	SAMN06045071	na	na	28901	28901	Salmonella enterica	strain=SA20052327	na	latest	Complete Genome	Major	Full	2018-07-17	ASM332493v1	Laboratory for Foodborne Zoonoses	GCF_003324935.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/324/935/GCA_003324935.1_ASM332493v1	na	na	na	haploid	bacteria	4763586	4763586	52.000000	1	1	1	NCBI	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2018-06-26	4878	4574	114	na
GCA_024364865.1	PRJNA855361	SAMN29630109	na	na	28901	28901	Salmonella enterica	strain=SC2016025	na	latest	Complete Genome	Major	Full	2022-07-21	ASM2436486v1	Yangzhou University	GCF_024364865.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/024/364/865/GCA_024364865.1_ASM2436486v1	na	na	na	haploid	bacteria	5245093	5245093	52.000000	1	1	1	NCBI	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2022-07-12	5163	4912	123	na
GCA_006665485.2	PRJNA230403	SAMN09761678	na	na	28901	28901	Salmonella enterica	strain=PNUSAS047891	na	latest	Complete Genome	Major	Full	2022-02-22	ASM666548v2	CDC	na	na	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/006/665/485/GCA_006665485.2_ASM666548v2	from large multi-isolate project	na	na	haploid	bacteria	5094232	5094232	52.000000	3	3	3	na	na		0	0	0	na
GCA_052421365.1	PRJNA1155308	SAMN46287133	na	na	28901	28901	Salmonella enterica	strain=CUVET23-S22.S	na	latest	Complete Genome	Major	Full	2025-09-03	ASM5242136v1	Chulalongkorn University	na	na	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/052/421/365/GCA_052421365.1_ASM5242136v1	annotation fails completeness check; many frameshifted proteins	na	na	haploid	bacteria	5045562	5045562	52.000000	2	2	2	NCBI	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2025-02-18	4942	3876	119	40652560
GCA_025311075.1	PRJNA879268	SAMN30802446	na	na	28901	28901	Salmonella enterica	strain=SalSpp_sample_08_No.4	na	latest	Complete Genome	Major	Full	2022-09-20	ASM2531107v1	Mahidol University	GCF_025311075.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/025/311/075/GCA_025311075.1_ASM2531107v1	na	na	na	haploid	bacteria	4799874	4799874	52.000000	2	2	2	NCBI	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2022-09-15	4667	4439	123	na
GCA_007049205.2	PRJNA230403	SAMN07521433	na	na	28901	28901	Salmonella enterica	strain=PNUSAS021403	na	latest	Complete Genome	Major	Full	2022-03-24	ASM704920v2	CDC	na	na	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/007/049/205/GCA_007049205.2_ASM704920v2	from large multi-isolate project	na	na	haploid	bacteria	4837812	4837812	52.000000	6	6	6	NCBI	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2022-05-05	4696	4460	125	na
GCA_041868035.1	PRJNA1150779	SAMN43296747	na	na	28901	28901	Salmonella enterica	strain=SA143	na	latest	Complete Genome	Major	Full	2024-09-08	ASM4186803v1	Chulalongkorn University	GCF_041868035.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/041/868/035/GCA_041868035.1_ASM4186803v1	na	na	na	haploid	bacteria	4916122	4916122	52.000000	1	1	1	NCBI	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2024-08-30	4792	4537	116	na
GCA_003030105.1	PRJNA186035	SAMN08663433	na	na	28901	28901	Salmonella enterica	strain=CFSAN064034	na	latest	Complete Genome	Major	Full	2018-04-02	ASM303010v1	Center for Food Safety and Applied Nutrition	GCF_003030105.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/030/105/GCA_003030105.1_ASM303010v1	na	na	na	haploid	bacteria	5123279	5123279	52.000000	3	3	3	NCBI	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2018-03-27	5300	4943	120	na
GCA_029692065.1	PRJNA912184	SAMN33715201	na	na	28901	28901	Salmonella enterica	strain=CRIN508879	na	latest	Complete Genome	Major	Full	2023-04-12	ASM2969206v1	INCIENSA	GCF_029692065.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/029/692/065/GCA_029692065.1_ASM2969206v1	na	na	na	haploid	bacteria	5042634	5042634	52.000000	2	2	2	NCBI	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2023-03-15	4904	4623	119	na
GCA_009729915.1	PRJNA231221	SAMN11056423	na	na	28901	28901	Salmonella enterica	strain=FDAARGOS_708	na	latest	Complete Genome	Major	Full	2019-12-05	ASM972991v1	US Food and Drug Administration	GCF_009729915.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/009/729/915/GCA_009729915.1_ASM972991v1	na	na	na	haploid	bacteria	5136727	5136727	52.000000	1	1	1	NCBI	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2019-11-22	4977	4752	125	na
GCA_022559445.1	PRJNA660241	SAMN15941597	na	na	28901	28901	Salmonella enterica	strain=724	na	latest	Complete Genome	Major	Full	2022-03-14	ASM2255944v1	Sir Run Run Shaw Hospital, School of Medicine, Zhejiang University	GCF_022559445.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/022/559/445/GCA_022559445.1_ASM2255944v1	na	na	na	haploid	bacteria	4983946	4983946	52.000000	3	3	3	NCBI	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2020-08-31	4773	4569	116	na
GCA_024624245.2	PRJNA861707	SAMN29924137	na	na	28901	28901	Salmonella enterica	strain=SSJHZ21-044	na	latest	Complete Genome	Major	Full	2023-01-24	ASM2462424v2	Zhejiang Academy of Agricultural Sciences	na	na	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/024/624/245/GCA_024624245.2_ASM2462424v2	from large multi-isolate project	na	na	haploid	bacteria	4897121	4897121	52.500000	5	5	5	NCBI	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2023-01-18	4760	4517	116	na
GCA_005741405.2	PRJNA230403	SAMN11178028	na	na	28901	28901	Salmonella enterica	strain=PNUSAS070160	na	latest	Complete Genome	Major	Full	2022-02-22	ASM574140v2	CDC	na	na	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/005/741/405/GCA_005741405.2_ASM574140v2	from large multi-isolate project	na	na	haploid	bacteria	5082785	5082785	52.000000	3	3	3	na	na		0	0	0	na
