#  See ftp://ftp.ncbi.nlm.nih.gov/genomes/README_assembly_summary.txt for a description of the columns in this file.
GCA_011396735.1	PRJDB9129	SAMD00197875	na	na	61645	61645	Enterobacter asburiae	strain=A2563	na	latest	Complete Genome	Major	Full	2020-02-06	ASM1139673v1	Microbiology, Juntendo University School of Medicine	GCF_011396735.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/011/396/735/GCA_011396735.1_ASM1139673v1	na	na	na	haploid	bacteria	4808368	4808368	56.000000	1	1	1	Microbiology, Juntendo University School of Medicine	Annotation submitted by Microbiology, Juntendo University School of Medicine	2020-02-06	4642	4527	115	na
GCA_013740195.1	PRJNA605147	SAMN15148650	na	na	61645	61645	Enterobacter asburiae	strain=RHBSTW-00542	na	latest	Complete Genome	Major	Full	2020-07-27	ASM1374019v1	The REHAB Consortium	GCF_013740195.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/013/740/195/GCA_013740195.1_ASM1374019v1	na	na	na	haploid	bacteria	5178360	5178360	55.500000	5	5	5	NCBI	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2020-06-19	5074	4834	118	34609275
GCA_013782005.1	PRJNA605147	SAMN15148766	na	na	61645	61645	Enterobacter asburiae	strain=RHBSTW-01009	na	latest	Complete Genome	Major	Full	2020-07-28	ASM1378200v1	The REHAB Consortium	GCF_013782005.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/013/782/005/GCA_013782005.1_ASM1378200v1	na	na	na	haploid	bacteria	4660122	4660122	55.500000	3	3	3	NCBI	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2020-06-18	4594	4274	113	34609275
GCA_013784425.1	PRJNA605147	SAMN15148645	na	na	61645	61645	Enterobacter asburiae	strain=RHBSTW-00516	na	latest	Complete Genome	Major	Full	2020-07-28	ASM1378442v1	The REHAB Consortium	GCF_013784425.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/013/784/425/GCA_013784425.1_ASM1378442v1	na	na	na	haploid	bacteria	4626378	4626378	56.000000	1	1	1	NCBI	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2020-06-19	4534	4229	118	34609275
GCA_015168595.1	PRJNA670619	SAMN16515958	na	na	61645	61645	Enterobacter asburiae	strain=SD4L	na	latest	Complete Genome	Major	Full	2020-11-02	ASM1516859v1	College of life science	GCF_015168595.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/015/168/595/GCA_015168595.1_ASM1516859v1	na	na	na	haploid	bacteria	4659437	4659437	56.000000	2	2	2	NCBI	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2020-10-27	4398	4231	115	na
GCA_016027695.1	PRJNA231221	SAMN13450422	na	na	61645	61645	Enterobacter asburiae	strain=FDAARGOS_892	na	latest	Complete Genome	Major	Full	2020-12-14	ASM1602769v1	US Food and Drug Administration	GCF_016027695.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/016/027/695/GCA_016027695.1_ASM1602769v1	na	assembly from type material	na	haploid	bacteria	4767001	4767001	55.500000	3	3	3	NCBI	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2020-12-07	4693	4440	112	na
GCA_017347425.1	PRJDB11245	SAMD00282211	na	na	61645	61645	Enterobacter asburiae	strain=En30	na	latest	Complete Genome	Major	Full	2021-02-26	ASM1734742v1	Rakuno Gakuen University	GCF_017347425.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/017/347/425/GCA_017347425.1_ASM1734742v1	na	na	na	haploid	bacteria	5091405	5091405	55.500000	3	3	3	Rakuno Gakuen University	Annotation submitted by Rakuno Gakuen University	2021-02-26	4965	4853	112	na
GCA_018394395.1	PRJNA729118	SAMN19111026	na	na	61645	61645	Enterobacter asburiae	strain=L1 delta-T1RM	na	latest	Complete Genome	Major	Full	2021-05-18	ASM1839439v1	University of Malaya	GCF_018394395.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/018/394/395/GCA_018394395.1_ASM1839439v1	na	na	na	haploid	bacteria	4557120	4557120	56.000000	1	1	1	NCBI	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2021-05-12	4357	4212	114	na
GCA_019048485.1	PRJNA231221	SAMN16357574	na	na	61645	61645	Enterobacter asburiae	strain=FDAARGOS 1432	na	latest	Complete Genome	Major	Full	2021-06-28	ASM1904848v1	US Food and Drug Administration	GCF_019048485.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/019/048/485/GCA_019048485.1_ASM1904848v1	na	na	na	haploid	bacteria	4901371	4901371	55.500000	4	4	4	NCBI	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2021-06-21	4705	4508	119	na
GCA_019428505.1	PRJNA715927	SAMN18388147	na	na	61645	61645	Enterobacter asburiae	strain=WW-19C	na	latest	Complete Genome	Major	Full	2021-07-31	ASM1942850v1	University of Buenos Aires, Faculty of Farmacy & Biochemistry	GCF_019428505.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/019/428/505/GCA_019428505.1_ASM1942850v1	na	na	na	haploid	bacteria	5334891	5334891	55.000000	9	9	9	NCBI	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2021-07-23	5216	4940	120	na
GCA_019968785.1	PRJNA725976	SAMN18917003	na	na	61645	61645	Enterobacter asburiae	strain=JBIWA007	na	latest	Complete Genome	Major	Full	2021-09-14	ASM1996878v1	Kyoto University	GCF_019968785.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/019/968/785/GCA_019968785.1_ASM1996878v1	na	na	na	haploid	bacteria	4833066	4833066	55.500000	5	5	5	NCBI	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2021-05-04	4657	4458	114	35137119
GCA_019968865.1	PRJNA725976	SAMN18916999	na	na	61645	61645	Enterobacter asburiae	strain=JBIWA002	na	latest	Complete Genome	Major	Full	2021-09-14	ASM1996886v1	Kyoto University	GCF_019968865.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/019/968/865/GCA_019968865.1_ASM1996886v1	na	na	na	haploid	bacteria	5207969	5207969	55.500000	6	6	6	NCBI	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2021-05-04	5066	4839	116	35137119
GCA_019973695.1	PRJDB10973	SAMD00268104	na	na	61645	61645	Enterobacter asburiae	strain=Ent261	na	latest	Complete Genome	Major	Full	2021-09-02	ASM1997369v1	Rakuno Gakuen University	GCF_019973695.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/019/973/695/GCA_019973695.1_ASM1997369v1	na	na	na	haploid	bacteria	5060521	5060521	55.500000	2	2	2	Rakuno Gakuen University	Annotation submitted by Rakuno Gakuen University	2021-09-02	4963	4852	111	na
GCA_022570715.1	PRJNA813899	SAMN26527994	na	na	61645	61645	Enterobacter asburiae	strain=5549	na	latest	Complete Genome	Major	Full	2022-03-15	ASM2257071v1	Sri Run Run Shaw Hospital	GCF_022570715.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/022/570/715/GCA_022570715.1_ASM2257071v1	na	na	na	haploid	bacteria	5031473	5031473	55.500000	3	3	3	NCBI	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2022-03-09	4913	4688	115	na
GCA_023023045.1	PRJNA762162	SAMN21379558	na	na	61645	61645	Enterobacter asburiae	strain=161373-yvys	na	latest	Complete Genome	Major	Full	2022-04-18	ASM2302304v1	Sir Run Run Shaw Hospital	GCF_023023045.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/023/023/045/GCA_023023045.1_ASM2302304v1	na	na	na	haploid	bacteria	4744908	4744908	55.500000	4	4	4	NCBI	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2021-09-21	4659	4389	116	35307563
GCA_023023145.1	PRJNA762162	SAMN21379553	na	na	61645	61645	Enterobacter asburiae	strain=AR2284-yvys	na	latest	Complete Genome	Major	Full	2022-04-18	ASM2302314v1	Sir Run Run Shaw Hospital	GCF_023023145.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/023/023/145/GCA_023023145.1_ASM2302314v1	na	na	na	haploid	bacteria	5379346	5379346	55.000000	4	4	4	NCBI	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2021-09-21	5274	5021	114	35307563
GCA_023023265.1	PRJNA762162	SAMN21379552	na	na	61645	61645	Enterobacter asburiae	strain=AR0468-yvys	na	latest	Complete Genome	Major	Full	2022-04-18	ASM2302326v1	Sir Run Run Shaw Hospital	GCF_023023265.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/023/023/265/GCA_023023265.1_ASM2302326v1	na	na	na	haploid	bacteria	5385038	5385038	55.000000	8	8	8	NCBI	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2021-09-21	5357	5073	114	35307563
GCA_023101705.1	PRJNA762162	SAMN21379551	na	na	61645	61645	Enterobacter asburiae	strain=16773-yvys	na	latest	Complete Genome	Major	Full	2022-04-18	ASM2310170v1	Sir Run Run Shaw Hospital	GCF_023101705.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/023/101/705/GCA_023101705.1_ASM2310170v1	na	na	na	haploid	bacteria	5277234	5277234	55.000000	7	7	7	NCBI	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2021-09-21	5197	4886	114	35307563
GCA_024599655.1	PRJNA861833	SAMN29928038	na	na	61645	61645	Enterobacter asburiae	strain=R_A5.MM	na	latest	Complete Genome	Major	Full	2022-08-09	ASM2459965v1	Univeristy of Pretoria and National Health Laboratory Services	GCF_024599655.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/024/599/655/GCA_024599655.1_ASM2459965v1	na	na	na	haploid	bacteria	4838058	4838058	56.000000	1	1	1	NCBI	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2022-08-03	4586	4422	115	na
GCA_024917675.1	PRJNA836696	SAMN28174002	na	na	61645	61645	Enterobacter asburiae	strain=2497	na	latest	Complete Genome	Major	Full	2022-09-04	ASM2491767v1	University of Texas MD Anderson Cancer Center	GCF_024917675.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/024/917/675/GCA_024917675.1_ASM2491767v1	na	na	na	haploid	bacteria	5615356	5615356	55.000000	4	4	4	NCBI	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2022-08-26	5614	5399	120	na
GCA_025999975.1	PRJDB13144	SAMD00535934	na	na	61645	61645	Enterobacter asburiae	strain=KAM576	na	latest	Complete Genome	Major	Full	2022-10-11	ASM2599997v1	Microbiology Allied Health Sciences, Kitasato university	GCF_025999975.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/025/999/975/GCA_025999975.1_ASM2599997v1	na	na	na	haploid	bacteria	5112230	5112230	55.500000	7	7	7	Microbiology Allied Health Sciences, Kitasato university	Annotation submitted by Microbiology Allied Health Sciences, Kitasato university	2022-10-12	5008	4895	112	na
GCA_027595525.1	PRJNA667445	SAMN16387623	na	na	61645	61645	Enterobacter asburiae	strain=S3_CRE3	na	latest	Complete Genome	Major	Full	2023-01-09	ASM2759552v1	University of Alabama in Huntsville	GCF_027595525.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/027/595/525/GCA_027595525.1_ASM2759552v1	na	na	na	haploid	bacteria	4509736	4509736	56.000000	1	1	1	NCBI	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2021-05-10	4278	4132	114	na
GCA_028622135.1	PRJNA812595	SAMN32733969	na	na	61645	61645	Enterobacter asburiae	strain=2022CK-00757	na	latest	Complete Genome	Major	Full	2023-02-15	ASM2862213v1	Utah Public Health Laboratory Infectious Disease submission group	GCF_028622135.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/028/622/135/GCA_028622135.1_ASM2862213v1	na	na	na	haploid	bacteria	4986935	4986935	55.500000	5	5	5	NCBI	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2023-02-09	4826	4619	110	na
GCA_030179805.1	PRJNA288601	SAMN30974111	na	na	61645	61645	Enterobacter asburiae	strain=2017-45-80	na	latest	Complete Genome	Major	Full	2023-06-06	ASM3017980v1	Centers for Disease Control and Prevention. Division of Healthcare Quality Promotion	GCF_030179805.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/030/179/805/GCA_030179805.1_ASM3017980v1	na	na	na	haploid	bacteria	4784459	4784459	55.500000	3	3	3	NCBI	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2022-10-21	4659	4446	113	na
GCA_030179835.1	PRJNA288601	SAMN30974110	na	na	61645	61645	Enterobacter asburiae	strain=2017-45-54-05	na	latest	Complete Genome	Major	Full	2023-06-06	ASM3017983v1	Centers for Disease Control and Prevention. Division of Healthcare Quality Promotion	GCF_030179835.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/030/179/835/GCA_030179835.1_ASM3017983v1	na	na	na	haploid	bacteria	5465707	5465707	55.000000	5	5	5	NCBI	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2022-10-21	5388	5122	115	na
GCA_030406145.1	PRJNA987424	SAMN35981008	na	na	61645	61645	Enterobacter asburiae	strain=RG1	na	latest	Complete Genome	Major	Full	2023-07-04	ASM3040614v1	South China Agricultural University	GCF_030406145.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/030/406/145/GCA_030406145.1_ASM3040614v1	na	na	na	haploid	bacteria	4583407	4583407	56.000000	1	1	1	NCBI	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2023-06-27	4373	4219	116	na
GCA_030444535.1	PRJNA973937	SAMN35153056	na	na	61645	61645	Enterobacter asburiae	strain=MO13m20	na	latest	Complete Genome	Major	Full	2023-07-13	ASM3044453v1	Vrije Universiteit Brussel	GCF_030444535.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/030/444/535/GCA_030444535.1_ASM3044453v1	na	na	na	haploid	bacteria	5460657	5460657	55.500000	14	14	14	NCBI	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2023-07-07	5355	5146	113	na
GCA_030444555.1	PRJNA973937	SAMN35153057	na	na	61645	61645	Enterobacter asburiae	strain=MP4m4	na	latest	Complete Genome	Major	Full	2023-07-13	ASM3044455v1	Vrije Universiteit Brussel	GCF_030444555.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/030/444/555/GCA_030444555.1_ASM3044455v1	na	na	na	haploid	bacteria	5585955	5585955	55.500000	3	3	3	NCBI	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2023-07-07	5528	5262	117	na
GCA_030444575.1	PRJNA973937	SAMN35153055	na	na	61645	61645	Enterobacter asburiae	strain=BP16m1	na	latest	Complete Genome	Major	Full	2023-07-13	ASM3044457v1	Vrije Universiteit Brussel	GCF_030444575.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/030/444/575/GCA_030444575.1_ASM3044457v1	na	na	na	haploid	bacteria	5450755	5450755	55.500000	3	3	3	NCBI	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2023-07-07	5377	5112	119	na
GCA_030505295.1	PRJNA992970	SAMN36378920	na	na	61645	61645	Enterobacter asburiae	strain=IK3	na	latest	Complete Genome	Major	Full	2023-07-19	ASM3050529v1	Kyungpook National Universirty	GCF_030505295.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/030/505/295/GCA_030505295.1_ASM3050529v1	na	na	na	haploid	bacteria	5084040	5084040	55.500000	5	5	5	na	na		0	0	0	na
GCA_031166305.1	PRJNA996242	SAMN36534144	na	na	61645	61645	Enterobacter asburiae	strain=CRECL419	na	latest	Complete Genome	Major	Full	2023-09-02	ASM3116630v1	Yongchuan Hospital of Chongqing Medical University	GCF_031166305.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/031/166/305/GCA_031166305.1_ASM3116630v1	na	na	na	haploid	bacteria	5124876	5124876	55.500000	5	5	5	NCBI	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2023-08-25	5007	4787	114	na
GCA_031167025.1	PRJNA996242	SAMN36534143	na	na	61645	61645	Enterobacter asburiae	strain=CRECL416	na	latest	Complete Genome	Major	Full	2023-09-02	ASM3116702v1	Yongchuan Hospital of Chongqing Medical University	GCF_031167025.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/031/167/025/GCA_031167025.1_ASM3116702v1	na	na	na	haploid	bacteria	5110656	5110656	55.500000	5	5	5	NCBI	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2023-08-25	4992	4775	114	na
GCA_031851415.1	PRJNA1013080	SAMN37298529	na	na	61645	61645	Enterobacter asburiae	strain=10A:C	na	latest	Complete Genome	Major	Full	2023-09-24	ASM3185141v1	CHU Montpellier	GCF_031851415.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/031/851/415/GCA_031851415.1_ASM3185141v1	na	na	na	haploid	bacteria	4660167	4660167	56.000000	1	1	1	NCBI	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2023-09-11	4492	4333	114	na
GCA_031851475.1	PRJNA1013080	SAMN37298526	na	na	61645	61645	Enterobacter asburiae	strain=42A:C	na	latest	Complete Genome	Major	Full	2023-09-24	ASM3185147v1	CHU Montpellier	GCF_031851475.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/031/851/475/GCA_031851475.1_ASM3185147v1	na	na	na	haploid	bacteria	4842171	4842171	56.000000	2	2	2	NCBI	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2023-09-11	4603	4433	116	na
GCA_031851495.1	PRJNA1013080	SAMN37298525	na	na	61645	61645	Enterobacter asburiae	strain=30A:C	na	latest	Complete Genome	Major	Full	2023-09-24	ASM3185149v1	CHU Montpellier	GCF_031851495.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/031/851/495/GCA_031851495.1_ASM3185149v1	na	na	na	haploid	bacteria	4763834	4763834	56.000000	1	1	1	NCBI	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2023-09-11	4516	4352	116	na
GCA_032301015.1	PRJNA1021037	SAMN37542530	na	na	61645	61645	Enterobacter asburiae	strain=FAHZZU5722	na	latest	Complete Genome	Major	Full	2023-10-03	ASM3230101v1	Zhengzhou University	GCF_032301015.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/032/301/015/GCA_032301015.1_ASM3230101v1	na	na	na	haploid	bacteria	5035819	5035819	55.500000	9	9	9	NCBI	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2023-09-27	5003	4745	118	na
GCA_033130105.1	PRJDB6828	SAMD00113925	na	na	61645	61645	Enterobacter asburiae	strain=TA61661	na	latest	Complete Genome	Major	Full	2023-06-30	ASM3313010v1	Department of Microbiology, Tokyo Metropolitan Institute of Public Health	GCF_033130105.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/033/130/105/GCA_033130105.1_ASM3313010v1	na	na	na	haploid	bacteria	4869826	4869826	55.500000	2	2	2	Department of Microbiology, Tokyo Metropolitan Institute of Public Health	Annotation submitted by Department of Microbiology, Tokyo Metropolitan Institute of Public Health	2023-06-30	4541	4540	0	30060114
GCA_034331165.2	PRJNA288601	SAMN38788847	na	na	61645	61645	Enterobacter asburiae	strain=2023CK-01510	na	latest	Complete Genome	Major	Full	2024-12-05	ASM3433116v2	Utah Public Health Laboratory, Utah Public Health Laboratory Infectious Disease submission group	GCF_034331165.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/034/331/165/GCA_034331165.2_ASM3433116v2	na	na	na	haploid	bacteria	4903816	4903816	55.500000	2	2	2	NCBI	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2024-11-13	4695	4491	118	na
GCA_035556915.2	PRJNA812595	SAMN39334912	na	na	61645	61645	Enterobacter asburiae	strain=2024CK-00035	na	latest	Complete Genome	Major	Full	2024-03-31	ASM3555691v2	Utah Public Health Laboratory, Utah Public Health Laboratory Infectious Disease submission group	GCF_035556915.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/035/556/915/GCA_035556915.2_ASM3555691v2	na	na	na	haploid	bacteria	4878836	4878836	56.000000	1	1	1	NCBI	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2024-03-25	4591	4432	119	na
GCA_038727575.1	PRJNA879875	SAMN30881388	na	na	61645	61645	Enterobacter asburiae	strain=GDFQ9D152	na	latest	Complete Genome	Major	Full	2024-04-29	ASM3872757v1	Collage of Veterinary Medicine, South China Agricultural University	GCF_038727575.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/038/727/575/GCA_038727575.1_ASM3872757v1	na	na	na	haploid	bacteria	4706476	4706476	56.000000	4	4	4	NCBI	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2022-10-27	4560	4327	120	na
GCA_039623865.1	PRJNA921853	SAMN32635504	na	na	61645	61645	Enterobacter asburiae	strain=WUM-UW/843	na	latest	Complete Genome	Major	Full	2024-05-13	ASM3962386v1	Department of Bacterial Genetics, University of Warsaw, Faculty of Biology, Institute of Microbiology	GCF_039623865.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/039/623/865/GCA_039623865.1_ASM3962386v1	na	na	na	haploid	bacteria	5315504	5315504	55.000000	3	3	3	NCBI	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2023-01-17	5170	4919	115	na
