#  See ftp://ftp.ncbi.nlm.nih.gov/genomes/README_assembly_summary.txt for a description of the columns in this file.
GCA_038380125.1	PRJNA1087334	SAMN40440206	na	na	440524	28901	Salmonella enterica subsp. enterica serovar 4,[5],12:i:-	strain=Z1322HSL0033	na	latest	Complete Genome	Major	Full	2024-04-18	ASM3838012v1	Jeonbuk National University	GCF_038380125.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/038/380/125/GCA_038380125.1_ASM3838012v1	na	na	na	haploid	bacteria	4998796	4998796	52.000000	1	1	1	NCBI	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2024-03-19	4915	4693	123	na
GCA_005094845.1	PRJNA316728	SAMN11333157	na	na	2583588	28901	Salmonella enterica subsp. enterica serovar 1,4,[5],12:i:-	strain=PNCS014861	na	latest	Complete Genome	Major	Full	2019-04-28	ASM509484v1	Laboratory for Foodborne Zoonoses	GCF_005094845.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/005/094/845/GCA_005094845.1_ASM509484v1	na	na	na	haploid	bacteria	4974125	4974125	52.000000	3	3	3	NCBI	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2019-04-19	4945	4717	125	na
GCA_965318675.1	PRJEB86005	SAMEA117852468	na	na	2583588	28901	Salmonella enterica subsp. enterica serovar 1,4,[5],12:i:-	na	GENOMIC23-003	latest	Complete Genome	Major	Full	2025-06-07	GENOMIC23-003	dtu national food institute	GCF_965318675.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/965/318/675/GCA_965318675.1_GENOMIC23-003	na	na	na	haploid	bacteria	5339411	5339411	52.000000	3	3	3	na	na		0	0	0	na
GCA_004919165.1	PRJNA316728	SAMN11333140	na	na	2583588	28901	Salmonella enterica subsp. enterica serovar 1,4,[5],12:i:-	strain=PNCS014846	na	latest	Complete Genome	Major	Full	2019-04-28	ASM491916v1	Laboratory for Foodborne Zoonoses	GCF_004919165.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/004/919/165/GCA_004919165.1_ASM491916v1	na	na	na	haploid	bacteria	5123430	5123430	52.000000	3	3	3	NCBI	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2019-04-19	5081	4839	113	na
GCA_051861865.1	PRJNA1290791	SAMN49937988	na	na	440524	28901	Salmonella enterica subsp. enterica serovar 4,[5],12:i:-	strain=GGN-BG-22	na	latest	Complete Genome	Major	Full	2025-08-07	ASM5186186v1	Gyeonggi Province Institute of Health and Environment	GCF_051861865.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/051/861/865/GCA_051861865.1_ASM5186186v1	na	na	na	haploid	bacteria	5081334	5081334	52.000000	3	3	3	NCBI	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2025-08-01	5034	4764	124	na
GCA_004919385.1	PRJNA316728	SAMN11333160	na	na	2583588	28901	Salmonella enterica subsp. enterica serovar 1,4,[5],12:i:-	strain=PNCS014863	na	latest	Complete Genome	Major	Full	2019-04-28	ASM491938v1	Laboratory for Foodborne Zoonoses	GCF_004919385.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/004/919/385/GCA_004919385.1_ASM491938v1	na	na	na	haploid	bacteria	4987243	4987243	52.000000	2	2	2	NCBI	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2019-04-19	4948	4722	119	na
GCA_030440615.1	PRJNA675488	SAMN16709262	na	na	2914792	28901	Salmonella enterica subsp. enterica serovar 4,[5],12:-	strain=H1-012	na	latest	Complete Genome	Major	Full	2023-07-12	ASM3044061v1	Mahidol University	GCF_030440615.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/030/440/615/GCA_030440615.1_ASM3044061v1	na	na	na	haploid	bacteria	5220226	5220226	52.000000	2	2	2	NCBI	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2022-02-03	5196	4919	127	37127697
GCA_005160405.1	PRJNA316728	SAMN11333170	na	na	2583588	28901	Salmonella enterica subsp. enterica serovar 1,4,[5],12:i:-	strain=PNCS014880	na	latest	Complete Genome	Major	Full	2019-05-06	ASM516040v1	Laboratory for Foodborne Zoonoses	GCF_005160405.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/005/160/405/GCA_005160405.1_ASM516040v1	na	na	na	haploid	bacteria	5346495	5346495	52.000000	5	5	5	NCBI	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2019-04-30	5381	5119	125	na
GCA_004919445.1	PRJNA316728	SAMN11333165	na	na	2583588	28901	Salmonella enterica subsp. enterica serovar 1,4,[5],12:i:-	strain=PNCS014868	na	latest	Complete Genome	Major	Full	2019-04-28	ASM491944v1	Laboratory for Foodborne Zoonoses	GCF_004919445.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/004/919/445/GCA_004919445.1_ASM491944v1	na	na	na	haploid	bacteria	4954168	4954168	52.000000	4	4	4	NCBI	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2019-04-19	4890	4658	123	na
GCA_003898995.2	PRJNA292661	SAMN10132843	na	na	440524	28901	Salmonella enterica subsp. enterica serovar 4,[5],12:i:-	strain=CVM N17S380	na	latest	Complete Genome	Major	Full	2021-09-09	ASM389899v2	FDA	na	na	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/898/995/GCA_003898995.2_ASM389899v2	from large multi-isolate project	na	na	haploid	bacteria	5046278	5046278	52.000000	3	3	3	NCBI	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2021-09-01	4929	4703	123	na
GCA_037846055.1	PRJNA1087334	SAMN40440219	na	na	440524	28901	Salmonella enterica subsp. enterica serovar 4,[5],12:i:-	strain=Z1323HSL0022	na	latest	Complete Genome	Major	Full	2024-03-26	ASM3784605v1	Jeonbuk National University	GCF_037846055.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/037/846/055/GCA_037846055.1_ASM3784605v1	na	na	na	haploid	bacteria	5089423	5089423	52.000000	3	3	3	NCBI	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2024-03-19	5028	4770	123	na
GCA_045344135.1	PRJNA1087334	SAMN40440230	na	na	440524	28901	Salmonella enterica subsp. enterica serovar 4,[5],12:i:-	strain=Z1323SSL0016	na	latest	Complete Genome	Major	Full	2024-03-26	ASM4534413v1	Jeonbuk National University	GCF_045344135.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/045/344/135/GCA_045344135.1_ASM4534413v1	na	na	na	haploid	bacteria	5059937	5059937	52.000000	2	2	2	NCBI	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2024-03-19	4986	4744	122	na
GCA_004919225.1	PRJNA316728	SAMN11333149	na	na	2583588	28901	Salmonella enterica subsp. enterica serovar 1,4,[5],12:i:-	strain=PNCS014855	na	latest	Complete Genome	Major	Full	2019-04-28	ASM491922v1	Laboratory for Foodborne Zoonoses	GCF_004919225.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/004/919/225/GCA_004919225.1_ASM491922v1	na	na	na	haploid	bacteria	4992679	4992679	52.000000	4	4	4	NCBI	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2019-04-19	4963	4734	124	na
GCA_036871005.1	PRJNA1071357	SAMN39685133	na	na	440524	28901	Salmonella enterica subsp. enterica serovar 4,[5],12:i:-	strain=ZC055	na	latest	Complete Genome	Major	Full	2024-02-26	ASM3687100v1	Yangzhou University	GCF_036871005.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/036/871/005/GCA_036871005.1_ASM3687100v1	na	na	na	haploid	bacteria	5389029	5389029	52.000000	3	3	3	NCBI	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2024-02-20	5357	5096	123	na
GCA_019670365.1	PRJDB6430	SAMD00234655	na	na	440524	28901	Salmonella enterica subsp. enterica serovar 4,[5],12:i:-	strain=L-4578	na	latest	Complete Genome	Major	Full	2021-05-26	ASM1967036v1	Laboratory of Bacterial Genomics, Pathogen Genomics Center, National Institute of Infectious Diseases	GCF_019670365.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/019/670/365/GCA_019670365.1_ASM1967036v1	na	na	na	haploid	bacteria	5119309	5119309	52.000000	2	2	2	Laboratory of Bacterial Genomics, Pathogen Genomics Center, National Institute of Infectious Diseases	Annotation submitted by Laboratory of Bacterial Genomics, Pathogen Genomics Center, National Institute of Infectious Diseases	2021-05-26	4919	4812	107	na
GCA_037829915.1	PRJNA1087334	SAMN40440237	na	na	440524	28901	Salmonella enterica subsp. enterica serovar 4,[5],12:i:-	strain=Z1323SSL0050	na	latest	Complete Genome	Major	Full	2024-03-26	ASM3782991v1	Jeonbuk National University	GCF_037829915.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/037/829/915/GCA_037829915.1_ASM3782991v1	na	na	na	haploid	bacteria	4919935	4919935	52.000000	1	1	1	NCBI	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2024-03-19	4823	4592	122	na
GCA_011408855.2	PRJNA292661	SAMN08113900	na	na	1620419	28901	Salmonella enterica subsp. enterica serovar Typhimurium var. 5-	strain=CVM N16S021	na	latest	Complete Genome	Major	Full	2021-09-09	ASM1140885v2	FDA	na	na	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/011/408/855/GCA_011408855.2_ASM1140885v2	from large multi-isolate project	na	na	haploid	bacteria	5112413	5112413	52.000000	2	2	2	NCBI	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2021-08-31	4999	4761	122	na
GCA_050263195.1	PRJNA1255542	SAMN48147354	na	na	440524	28901	Salmonella enterica subsp. enterica serovar 4,[5],12:i:-	strain=SQ23PS29	na	latest	Complete Genome	Major	Full	2025-05-07	ASM5026319v1	Yangzhou University	GCF_050263195.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/050/263/195/GCA_050263195.1_ASM5026319v1	na	na	na	haploid	bacteria	5302032	5302032	52.000000	3	3	3	na	na		0	0	0	na
GCA_010775215.2	PRJNA292661	SAMN08114062	na	na	1620419	28901	Salmonella enterica subsp. enterica serovar Typhimurium var. 5-	strain=CVM N16S189	na	latest	Complete Genome	Major	Full	2021-09-09	ASM1077521v2	FDA	na	na	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/010/775/215/GCA_010775215.2_ASM1077521v2	from large multi-isolate project	na	na	haploid	bacteria	5055281	5055281	52.000000	3	3	3	NCBI	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2021-08-31	4920	4689	124	34867920
GCA_009756515.1	PRJNA522746	SAMN10953952	na	na	440524	28901	Salmonella enterica subsp. enterica serovar 4,[5],12:i:-	strain=PNCS014854	na	latest	Complete Genome	Major	Full	2019-12-16	ASM975651v1	Public Health Agency of Canada	GCF_009756515.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/009/756/515/GCA_009756515.1_ASM975651v1	na	na	na	haploid	bacteria	4911078	4911078	52.500000	2	2	2	NCBI	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2019-03-11	4925	4696	114	na
GCA_019670345.1	PRJDB6430	SAMD00234645	na	na	440524	28901	Salmonella enterica subsp. enterica serovar 4,[5],12:i:-	strain=L-4567	na	latest	Complete Genome	Major	Full	2021-05-26	ASM1967034v1	Laboratory of Bacterial Genomics, Pathogen Genomics Center, National Institute of Infectious Diseases	GCF_019670345.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/019/670/345/GCA_019670345.1_ASM1967034v1	na	na	na	haploid	bacteria	5055998	5055998	52.000000	3	3	3	Laboratory of Bacterial Genomics, Pathogen Genomics Center, National Institute of Infectious Diseases	Annotation submitted by Laboratory of Bacterial Genomics, Pathogen Genomics Center, National Institute of Infectious Diseases	2021-05-26	4846	4739	107	na
GCA_005617015.2	PRJNA292661	SAMN10133054	na	na	440524	28901	Salmonella enterica subsp. enterica serovar 4,[5],12:i:-	strain=CVM N17S1465	na	latest	Complete Genome	Major	Full	2021-09-09	ASM561701v2	FDA	na	na	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/005/617/015/GCA_005617015.2_ASM561701v2	from large multi-isolate project	na	na	haploid	bacteria	5340344	5340344	52.000000	3	3	3	NCBI	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2021-09-01	5245	4999	126	34867920
GCA_045344095.1	PRJNA1087334	SAMN40440222	na	na	440524	28901	Salmonella enterica subsp. enterica serovar 4,[5],12:i:-	strain=Z1323HSL0047	na	latest	Complete Genome	Major	Full	2024-03-26	ASM4534409v1	Jeonbuk National University	GCF_045344095.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/045/344/095/GCA_045344095.1_ASM4534409v1	na	na	na	haploid	bacteria	4951367	4951367	52.000000	2	2	2	NCBI	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2024-03-19	4859	4613	123	na
GCA_045344015.1	PRJNA1087334	SAMN40440207	na	na	440524	28901	Salmonella enterica subsp. enterica serovar 4,[5],12:i:-	strain=Z1322HSL0037	na	latest	Complete Genome	Major	Full	2024-04-01	ASM4534401v1	Jeonbuk National University	GCF_045344015.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/045/344/015/GCA_045344015.1_ASM4534401v1	na	na	na	haploid	bacteria	4973706	4973706	52.000000	3	3	3	NCBI	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2024-03-19	4877	4653	123	na
GCA_045344155.1	PRJNA1087334	SAMN40440232	na	na	440524	28901	Salmonella enterica subsp. enterica serovar 4,[5],12:i:-	strain=Z1323SSL0018	na	latest	Complete Genome	Major	Full	2024-03-26	ASM4534415v1	Jeonbuk National University	GCF_045344155.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/045/344/155/GCA_045344155.1_ASM4534415v1	na	na	na	haploid	bacteria	5059943	5059943	52.000000	2	2	2	NCBI	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2024-03-19	4986	4744	122	na
GCA_037837055.1	PRJNA1087334	SAMN40440218	na	na	440524	28901	Salmonella enterica subsp. enterica serovar 4,[5],12:i:-	strain=Z1323HSL0018	na	latest	Complete Genome	Major	Full	2024-03-26	ASM3783705v1	Jeonbuk National University	GCF_037837055.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/037/837/055/GCA_037837055.1_ASM3783705v1	na	na	na	haploid	bacteria	5124257	5124257	52.000000	7	7	7	NCBI	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2024-03-19	5054	4795	123	na
GCA_008918345.2	PRJNA292661	SAMN12930376	na	na	440524	28901	Salmonella enterica subsp. enterica serovar 4,[5],12:i:-	strain=CVM N18S0173	na	latest	Complete Genome	Major	Full	2021-09-09	ASM891834v2	FDA	na	na	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/008/918/345/GCA_008918345.2_ASM891834v2	from large multi-isolate project	na	na	haploid	bacteria	5073615	5073615	52.000000	1	1	1	NCBI	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2021-09-01	4993	4762	125	na
GCA_008445505.2	PRJNA292666	SAMN09372566	na	na	440524	28901	Salmonella enterica subsp. enterica serovar 4,[5],12:i:-	strain=FSIS11809860	na	latest	Complete Genome	Major	Full	2023-06-14	ASM844550v2	FDA	na	na	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/008/445/505/GCA_008445505.2_ASM844550v2	from large multi-isolate project	na	na	haploid	bacteria	5269417	5269417	52.000000	6	6	6	NCBI	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2023-04-20	5220	4973	126	37991374
GCA_009756585.1	PRJNA522746	SAMN10953954	na	na	440524	28901	Salmonella enterica subsp. enterica serovar 4,[5],12:i:-	strain=PNCS014863	na	latest	Complete Genome	Major	Full	2019-12-16	ASM975658v1	Public Health Agency of Canada	GCF_009756585.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/009/756/585/GCA_009756585.1_ASM975658v1	na	na	na	haploid	bacteria	4991151	4991151	52.000000	2	2	2	NCBI	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2019-03-11	5034	4787	121	na
GCA_019670425.1	PRJDB6430	SAMD00234684	na	na	440524	28901	Salmonella enterica subsp. enterica serovar 4,[5],12:i:-	strain=L-4614	na	latest	Complete Genome	Major	Full	2021-05-26	ASM1967042v1	Laboratory of Bacterial Genomics, Pathogen Genomics Center, National Institute of Infectious Diseases	GCF_019670425.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/019/670/425/GCA_019670425.1_ASM1967042v1	na	na	na	haploid	bacteria	5146674	5146674	52.000000	2	2	2	Laboratory of Bacterial Genomics, Pathogen Genomics Center, National Institute of Infectious Diseases	Annotation submitted by Laboratory of Bacterial Genomics, Pathogen Genomics Center, National Institute of Infectious Diseases	2021-05-26	4961	4854	107	na
GCA_037957215.1	PRJNA1087334	SAMN40440227	na	na	440524	28901	Salmonella enterica subsp. enterica serovar 4,[5],12:i:-	strain=Z1323HSL0090	na	latest	Complete Genome	Major	Full	2024-04-01	ASM3795721v1	Jeonbuk National University	GCF_037957215.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/037/957/215/GCA_037957215.1_ASM3795721v1	na	na	na	haploid	bacteria	5051784	5051784	52.000000	3	3	3	NCBI	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2024-03-19	4970	4681	123	na
GCA_000430145.3	PRJNA184140	SAMN01832087	na	na	1271862	28901	Salmonella enterica subsp. enterica serovar Typhimurium var. 5- str. CFSAN001921	strain=CFSAN001921	11NY04CB01-S	latest	Complete Genome	Major	Full	2013-07-16	ASM43014v3	FDA	GCF_000430145.2	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/430/145/GCA_000430145.3_ASM43014v3	na	na	na	haploid	bacteria	5089224	5089224	52.000000	4	4	4	NCBI	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2013-06-24	4934	4801	106	24356834
GCA_019915785.1	PRJNA292661	SAMN20351456	na	na	440524	28901	Salmonella enterica subsp. enterica serovar 4,[5],12:i:-	strain=CVM N17S107	17LA02GT01-S	latest	Complete Genome	Major	Full	2021-09-09	ASM1991578v1	FDA	na	na	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/019/915/785/GCA_019915785.1_ASM1991578v1	from large multi-isolate project	na	na	haploid	bacteria	4919556	4919556	52.000000	1	1	1	NCBI	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2021-08-31	4797	4581	123	34867920
GCA_004919325.1	PRJNA316728	SAMN11333152	na	na	2583588	28901	Salmonella enterica subsp. enterica serovar 1,4,[5],12:i:-	strain=PNCS014857	na	latest	Complete Genome	Major	Full	2019-04-28	ASM491932v1	Laboratory for Foodborne Zoonoses	GCF_004919325.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/004/919/325/GCA_004919325.1_ASM491932v1	na	na	na	haploid	bacteria	5031864	5031864	52.000000	3	3	3	NCBI	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2019-04-19	5032	4786	112	na
GCA_004919425.1	PRJNA316728	SAMN11333164	na	na	2583588	28901	Salmonella enterica subsp. enterica serovar 1,4,[5],12:i:-	strain=PNCS014867	na	latest	Complete Genome	Major	Full	2019-04-28	ASM491942v1	Laboratory for Foodborne Zoonoses	GCF_004919425.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/004/919/425/GCA_004919425.1_ASM491942v1	na	na	na	haploid	bacteria	4962621	4962621	52.000000	4	4	4	NCBI	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2019-04-19	4907	4689	122	na
GCA_038381885.1	PRJNA1087334	SAMN40440204	na	na	440524	28901	Salmonella enterica subsp. enterica serovar 4,[5],12:i:-	strain=Z1322HSL0029	na	latest	Complete Genome	Major	Full	2024-04-18	ASM3838188v1	Jeonbuk National University	GCF_038381885.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/038/381/885/GCA_038381885.1_ASM3838188v1	na	na	na	haploid	bacteria	5297488	5297488	52.000000	3	3	3	NCBI	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2024-03-19	5220	4974	123	na
GCA_019670405.1	PRJDB6430	SAMD00234679	na	na	440524	28901	Salmonella enterica subsp. enterica serovar 4,[5],12:i:-	strain=L-4605	na	latest	Complete Genome	Major	Full	2021-05-26	ASM1967040v1	Laboratory of Bacterial Genomics, Pathogen Genomics Center, National Institute of Infectious Diseases	GCF_019670405.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/019/670/405/GCA_019670405.1_ASM1967040v1	na	na	na	haploid	bacteria	5008096	5008096	52.000000	2	2	2	Laboratory of Bacterial Genomics, Pathogen Genomics Center, National Institute of Infectious Diseases	Annotation submitted by Laboratory of Bacterial Genomics, Pathogen Genomics Center, National Institute of Infectious Diseases	2021-05-26	4799	4692	107	na
GCA_010659325.2	PRJNA292661	SAMN08114009	na	na	1620419	28901	Salmonella enterica subsp. enterica serovar Typhimurium var. 5-	strain=CVM N16S132	na	latest	Complete Genome	Major	Full	2021-09-09	ASM1065932v2	FDA	na	na	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/010/659/325/GCA_010659325.2_ASM1065932v2	from large multi-isolate project	na	na	haploid	bacteria	5021470	5021470	52.000000	2	2	2	NCBI	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2021-08-31	4917	4684	121	na
