#  See ftp://ftp.ncbi.nlm.nih.gov/genomes/README_assembly_summary.txt for a description of the columns in this file.
GCA_902387635.1	PRJEB33885	SAMEA5852000	na	na	546	546	Citrobacter freundii	na	MGYG-HGUT-02495	latest	Complete Genome	Major	Full	2019-08-10	UHGG_MGYG-HGUT-02495	EMG	GCF_902387635.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/902/387/635/GCA_902387635.1_UHGG_MGYG-HGUT-02495	unverified source organism	na	na	haploid	bacteria	5258449	5258449	52.000000	1	1	1	na	na		0	0	0	na
GCA_029719365.1	PRJNA605147	SAMN15488611	na	na	546	546	Citrobacter freundii	strain=RHB31-E4-C06	na	latest	Complete Genome	Major	Full	2023-04-13	ASM2971936v1	The REHAB Consortium	GCF_029719365.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/029/719/365/GCA_029719365.1_ASM2971936v1	na	na	na	haploid	bacteria	4893505	4893505	51.500000	1	1	1	NCBI	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2022-06-15	4684	4506	124	na
GCA_002946635.1	PRJNA292901	SAMN04014864	na	na	546	546	Citrobacter freundii	strain=AR_0023	na	latest	Complete Genome	Major	Full	2018-02-15	ASM294663v1	Centers for Disease Control and Prevention	GCF_002946635.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/946/635/GCA_002946635.1_ASM294663v1	unverified source organism	na	na	haploid	bacteria	4784656	4784656	52.000000	1	1	1	NCBI	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2017-11-21	4741	4471	116	na
GCA_036289205.1	PRJNA1031363	SAMN37935181	na	na	546	546	Citrobacter freundii	strain=F3221	na	latest	Complete Genome	Major	Full	2023-10-31	ASM3628920v1	Zhejiang Provincial People's Hospital (Affiliated People's Hospital, Hangzhou Medical College)	GCF_036289205.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/036/289/205/GCA_036289205.1_ASM3628920v1	na	na	na	haploid	bacteria	5654020	5654020	51.500000	4	4	4	NCBI	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2023-10-25	5565	5307	127	na
GCA_013738135.1	PRJNA605147	SAMN15148590	na	na	546	546	Citrobacter freundii	strain=RHBSTW-00355	na	latest	Complete Genome	Major	Full	2020-07-27	ASM1373813v1	The REHAB Consortium	GCF_013738135.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/013/738/135/GCA_013738135.1_ASM1373813v1	annotation fails completeness check	na	na	haploid	bacteria	5589608	5589608	52.500000	6	6	6	NCBI	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2020-06-19	5453	5150	117	34609275
GCA_014725915.1	PRJNA534306	SAMN11505996	na	na	546	546	Citrobacter freundii	strain=N16-03880	na	latest	Complete Genome	Major	Full	2020-09-24	ASM1472591v1	Public Health Agency of Canada	GCF_014725915.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/014/725/915/GCA_014725915.1_ASM1472591v1	na	na	na	haploid	bacteria	5546039	5546039	52.000000	2	2	2	NCBI	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2020-01-03	5444	5218	123	32766684
GCA_013798115.1	PRJNA605147	SAMN15148449	na	na	546	546	Citrobacter freundii	strain=RHBSTW-00011	na	latest	Complete Genome	Major	Full	2020-07-28	ASM1379811v1	The REHAB Consortium	GCF_013798115.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/013/798/115/GCA_013798115.1_ASM1379811v1	unverified source organism	na	na	haploid	bacteria	5577264	5577264	52.000000	3	3	3	NCBI	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2020-06-19	5325	5151	120	34609275
GCA_014189375.1	PRJNA534306	SAMN11506036	na	na	546	546	Citrobacter freundii	strain=N18-04085	na	latest	Complete Genome	Major	Full	2020-08-14	ASM1418937v1	Public Health Agency of Canada	GCF_014189375.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/014/189/375/GCA_014189375.1_ASM1418937v1	na	na	na	haploid	bacteria	5449384	5449384	52.000000	2	2	2	NCBI	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2020-01-03	5331	5108	118	32766684
GCA_013801705.1	PRJNA605147	SAMN15148428	na	na	546	546	Citrobacter freundii	strain=RHB41-C16	na	latest	Complete Genome	Major	Full	2020-07-28	ASM1380170v1	The REHAB Consortium	GCF_013801705.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/013/801/705/GCA_013801705.1_ASM1380170v1	na	na	na	haploid	bacteria	4861768	4861768	52.500000	1	1	1	NCBI	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2020-06-19	4590	4410	120	34609275
GCA_905232555.2	PRJEB42440	SAMEA7962746	na	na	546	546	Citrobacter freundii	na	18	latest	Complete Genome	Major	Full	2022-05-22	AI2666v1_cp	CNAG-CRG	GCF_905232555.2	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/905/232/555/GCA_905232555.2_AI2666v1_cp	na	na	na	haploid	bacteria	5515133	5515133	51.500000	6	6	6	CNAG-CRG	Annotation submitted by CNAG-CRG	2022-05-17	5422	5278	0	na
GCA_001702455.1	PRJNA335847	SAMN05464624	na	na	546	546	Citrobacter freundii	strain=B38	na	latest	Complete Genome	Major	Full	2016-08-10	ASM170245v1	Universite Laval	GCF_001702455.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/702/455/GCA_001702455.1_ASM170245v1	na	na	na	haploid	bacteria	5557564	5557564	51.500000	4	4	4	Universite Laval	Annotation submitted by Universite Laval	2020-04-22	5444	5294	109	27572407
GCA_008931625.1	PRJNA550014	SAMN12289395	na	na	546	546	Citrobacter freundii	strain=E11	na	latest	Complete Genome	Major	Full	2019-10-09	ASM893162v1	University of Oxford	GCF_008931625.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/008/931/625/GCA_008931625.1_ASM893162v1	na	na	na	haploid	bacteria	5540627	5540627	51.500000	6	6	6	NCBI	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2019-08-02	5424	5159	122	na
GCA_002796485.1	PRJNA292901	SAMN04014862	na	na	546	546	Citrobacter freundii	strain=AR_0021	na	latest	Complete Genome	Major	Full	2017-11-27	ASM279648v1	Centers for Disease Control and Prevention	GCF_002796485.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/796/485/GCA_002796485.1_ASM279648v1	unverified source organism	na	na	haploid	bacteria	4784670	4784670	52.000000	1	1	1	NCBI	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2017-10-31	4724	4452	116	na
GCA_014337295.1	PRJNA271899	SAMN08148336	na	na	546	546	Citrobacter freundii	strain=MGH283	na	latest	Complete Genome	Major	Full	2020-08-31	ASM1433729v1	Broad Institute	GCF_014337295.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/014/337/295/GCA_014337295.1_ASM1433729v1	unverified source organism	na	na	haploid	bacteria	5271839	5271839	51.500000	5	5	5	NCBI	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2020-08-25	5097	4921	118	na
GCA_014189285.1	PRJNA534306	SAMN11506077	na	na	546	546	Citrobacter freundii	strain=N18-04128	na	latest	Complete Genome	Major	Full	2020-08-14	ASM1418928v1	Public Health Agency of Canada	GCF_014189285.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/014/189/285/GCA_014189285.1_ASM1418928v1	na	na	na	haploid	bacteria	5458361	5458361	52.000000	2	2	2	NCBI	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2020-01-03	5343	5074	106	32766684
GCA_015910405.1	PRJNA599404	SAMN13747506	na	na	546	546	Citrobacter freundii	strain=Cfr-13	na	latest	Complete Genome	Major	Full	2020-12-10	ASM1591040v1	Public Health Ontario	GCF_015910405.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/015/910/405/GCA_015910405.1_ASM1591040v1	unverified source organism	na	na	haploid	bacteria	5221927	5221927	52.000000	4	4	4	NCBI	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2020-01-14	5084	4844	116	33122675
GCA_052656865.1	PRJNA1320711	SAMN51164389	na	na	546	546	Citrobacter freundii	strain=2025-PB02	na	latest	Complete Genome	Major	Full	2025-09-16	ASM5265686v1	Infektiologie Tirol, Dr. Gernot Walder GmbH	GCF_052656865.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/052/656/865/GCA_052656865.1_ASM5265686v1	na	na	na	haploid	bacteria	5152322	5152322	51.500000	1	1	1	na	na		0	0	0	na
GCA_038018215.1	PRJNA1087705	SAMN40453084	na	na	546	546	Citrobacter freundii	strain=C17	na	latest	Complete Genome	Major	Full	2024-04-08	ASM3801821v1	The Affiliated Quanzhou First Hospital of Fujian Medical University	GCF_038018215.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/038/018/215/GCA_038018215.1_ASM3801821v1	na	na	na	haploid	bacteria	5683215	5683215	51.500000	6	6	6	NCBI	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2024-04-02	5694	5398	121	na
GCA_040115505.2	PRJNA288601	SAMN41776078	na	na	546	546	Citrobacter freundii	strain=2024CK-00789	na	latest	Complete Genome	Major	Full	2024-08-23	ASM4011550v2	Centers for Disease Control and Prevention.  Division of Healthcare Quality Promotion	na	na	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/040/115/505/GCA_040115505.2_ASM4011550v2	from large multi-isolate project	na	na	haploid	bacteria	5606579	5606579	51.500000	9	9	9	NCBI	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2024-08-16	5525	5238	121	na
GCA_000783755.2	PRJNA231221	SAMN02934525	na	na	546	546	Citrobacter freundii	strain=FDAARGOS_73	na	latest	Complete Genome	Major	Full	2018-01-30	ASM78375v2	University of Maryland School of Medicine Institute for Genome Sciences (IGS) - sequencing center	GCF_000783755.2	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/783/755/GCA_000783755.2_ASM78375v2	na	na	na	haploid	bacteria	5451221	5451221	51.500000	3	3	3	NCBI	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2018-01-18	5499	5175	118	na
GCA_014189355.1	PRJNA534306	SAMN11506022	na	na	546	546	Citrobacter freundii	strain=N18-04078	na	latest	Complete Genome	Major	Full	2020-08-14	ASM1418935v1	Public Health Agency of Canada	GCF_014189355.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/014/189/355/GCA_014189355.1_ASM1418935v1	na	na	na	haploid	bacteria	5493723	5493723	52.000000	2	2	2	NCBI	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2020-01-03	5357	5139	111	32766684
GCA_013899405.1	PRJNA605147	SAMN15148082	na	na	546	546	Citrobacter freundii	strain=RHB12-C12	na	latest	Complete Genome	Major	Full	2020-07-29	ASM1389940v1	The REHAB Consortium	GCF_013899405.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/013/899/405/GCA_013899405.1_ASM1389940v1	unverified source organism	na	na	haploid	bacteria	4889917	4889917	52.000000	1	1	1	NCBI	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2020-06-19	4674	4484	118	34609275
GCA_048320175.1	PRJNA1208604	SAMN46188678	na	na	546	546	Citrobacter freundii	strain=FAHZZU6636	na	latest	Complete Genome	Major	Full	2025-03-04	ASM4832017v1	Zhengzhou University	GCF_048320175.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/048/320/175/GCA_048320175.1_ASM4832017v1	na	na	na	haploid	bacteria	5288357	5288357	52.000000	7	7	7	NCBI	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2025-02-26	5262	4989	121	na
GCA_003812345.1	PRJNA231221	SAMN10163242	na	na	546	546	Citrobacter freundii	strain=FDAARGOS_549	na	latest	Complete Genome	Major	Full	2018-11-21	ASM381234v1	US Food and Drug Administration	GCF_003812345.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/812/345/GCA_003812345.1_ASM381234v1	na	na	na	haploid	bacteria	5102161	5102161	51.500000	2	2	2	NCBI	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2018-11-14	4962	4742	119	na
GCA_045519205.1	PRJNA1134877	SAMN42439697	na	na	546	546	Citrobacter freundii	strain=C275	na	latest	Complete Genome	Major	Full	2024-12-02	ASM4551920v1	Children's Hospital Affiliated to Zhengzhou University	GCF_045519205.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/045/519/205/GCA_045519205.1_ASM4551920v1	na	na	na	haploid	bacteria	5145474	5145474	51.500000	4	4	4	na	na		0	0	0	na
GCA_036289185.1	PRJNA1031328	SAMN37934525	na	na	546	546	Citrobacter freundii	strain=F2021	na	latest	Complete Genome	Major	Full	2023-10-31	ASM3628918v1	Zhejiang Provincial People's Hospital (Affiliated People's Hospital, Hangzhou Medical College)	GCF_036289185.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/036/289/185/GCA_036289185.1_ASM3628918v1	na	na	na	haploid	bacteria	5195536	5195536	52.000000	5	5	5	NCBI	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2023-10-25	5029	4808	124	na
GCA_013785085.1	PRJNA605147	SAMN15148628	na	na	546	546	Citrobacter freundii	strain=RHBSTW-00477	na	latest	Complete Genome	Major	Full	2020-07-28	ASM1378508v1	The REHAB Consortium	GCF_013785085.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/013/785/085/GCA_013785085.1_ASM1378508v1	na	na	na	haploid	bacteria	4792949	4792949	52.500000	1	1	1	NCBI	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2020-06-19	4503	4333	124	34609275
GCA_036687445.1	PRJNA1064408	SAMN39435378	na	na	546	546	Citrobacter freundii	strain=CI190083	na	latest	Complete Genome	Major	Full	2024-02-17	ASM3668744v1	University of Galway	GCF_036687445.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/036/687/445/GCA_036687445.1_ASM3668744v1	na	na	na	haploid	bacteria	5206553	5206553	51.500000	5	5	5	NCBI	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2024-02-09	5065	4860	120	na
GCA_023756145.2	PRJNA812595	SAMN29151494	na	na	546	546	Citrobacter freundii	strain=2022CK-00369	na	latest	Complete Genome	Major	Full	2023-01-17	ASM2375614v2	Utah Public Health Laboratory Infectious Disease submission group	GCF_023756145.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/023/756/145/GCA_023756145.2_ASM2375614v2	na	na	na	haploid	bacteria	5818666	5818666	52.000000	7	7	7	NCBI	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2023-01-10	5791	5556	127	na
GCA_037820925.1	PRJNA607328	SAMN40298374	na	na	546	546	Citrobacter freundii	na	FELIX_MS426	latest	Complete Genome	Major	Full	2024-03-26	ASM3782092v1	Lawrence Berkeley National Laboratory	GCF_037820925.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/037/820/925/GCA_037820925.1_ASM3782092v1	out of scope for the RefSeq project	na	na	haploid	bacteria	4957473	4957473	51.500000	1	1	1	na	na		0	0	0	na
GCA_033399635.1	PRJNA607328	SAMN37709340	na	na	546	546	Citrobacter freundii	na	FELIX_MS690	latest	Complete Genome	Major	Full	2023-11-07	ASM3339963v1	Lawrence Berkeley National Laboratory	GCF_033399635.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/033/399/635/GCA_033399635.1_ASM3339963v1	out of scope for the RefSeq project	na	na	haploid	bacteria	4959032	4959032	51.500000	1	1	1	NCBI	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2023-10-30	4762	4559	119	na
GCA_020695645.1	PRJNA772913	SAMN22377420	na	na	546	546	Citrobacter freundii	strain=52323CZ	na	latest	Complete Genome	Major	Full	2021-11-01	ASM2069564v1	Charles University in Prague	na	na	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/020/695/645/GCA_020695645.1_ASM2069564v1	unverified source organism	na	na	haploid	bacteria	5312388	5312388	51.500000	3	3	3	NCBI	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2021-10-22	5099	4889	122	36687644
GCA_036287605.1	PRJNA1064408	SAMN39499919	na	na	546	546	Citrobacter freundii	strain=B18196	na	latest	Complete Genome	Major	Full	2024-01-29	ASM3628760v1	University of Galway	GCF_036287605.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/036/287/605/GCA_036287605.1_ASM3628760v1	na	na	na	haploid	bacteria	5847420	5847420	51.500000	6	6	6	NCBI	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2024-01-22	5782	5487	123	na
GCA_002880615.1	PRJNA279610	SAMN03455929	na	na	2066049	2066049	Citrobacter freundii complex sp. CFNIH2	strain=CFNIH2	na	latest	Complete Genome	Major	Full	2018-01-16	ASM288061v1	NHGRI	GCF_002880615.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/880/615/GCA_002880615.1_ASM288061v1	na	na	na	haploid	bacteria	5340584	5340584	53.500000	2	2	2	NCBI	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2017-02-03	5227	4888	122	na
GCA_013874155.1	PRJNA647548	SAMN15589939	na	na	546	546	Citrobacter freundii	strain=CIFR51929	na	latest	Complete Genome	Major	Full	2020-07-29	ASM1387415v1	Charles University in Prague	GCF_013874155.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/013/874/155/GCA_013874155.1_ASM1387415v1	na	na	na	haploid	bacteria	5567320	5567320	51.500000	3	3	3	NCBI	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2020-07-22	5404	5136	119	33298573
GCA_023658085.1	PRJNA549322	SAMN28680541	na	na	546	546	Citrobacter freundii	strain=59174	na	latest	Complete Genome	Major	Full	2022-06-07	ASM2365808v1	Hackensack-Meridian Health Center for Discovery and Innovation	GCF_023658085.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/023/658/085/GCA_023658085.1_ASM2365808v1	na	na	na	haploid	bacteria	5550985	5550985	51.500000	5	5	5	NCBI	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2022-06-01	5502	5264	122	na
GCA_013786145.1	PRJNA605147	SAMN15148568	na	na	546	546	Citrobacter freundii	strain=RHBSTW-00310	na	latest	Complete Genome	Major	Full	2020-07-28	ASM1378614v1	The REHAB Consortium	GCF_013786145.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/013/786/145/GCA_013786145.1_ASM1378614v1	na	na	na	haploid	bacteria	5531178	5531178	51.500000	3	3	3	NCBI	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2020-06-19	5390	5164	123	34609275
GCA_013749535.1	PRJNA605147	SAMN15148611	na	na	546	546	Citrobacter freundii	strain=RHBSTW-00435	na	latest	Complete Genome	Major	Full	2020-07-27	ASM1374953v1	The REHAB Consortium	GCF_013749535.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/013/749/535/GCA_013749535.1_ASM1374953v1	na	na	na	haploid	bacteria	5334674	5334674	51.500000	3	3	3	na	na		0	0	0	34609275
GCA_013792125.1	PRJNA605147	SAMN15148496	na	na	546	546	Citrobacter freundii	strain=RHBSTW-00120	na	latest	Complete Genome	Major	Full	2020-07-28	ASM1379212v1	The REHAB Consortium	GCF_013792125.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/013/792/125/GCA_013792125.1_ASM1379212v1	na	na	na	haploid	bacteria	5278252	5278252	52.500000	2	2	2	NCBI	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2020-06-19	5077	4851	119	34609275
GCA_036884505.1	PRJNA1074938	SAMN33052304	na	na	546	546	Citrobacter freundii	strain=S1-CHI-03-B	na	latest	Complete Genome	Major	Full	2024-02-27	ASM3688450v1	University of Bern	GCF_036884505.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/036/884/505/GCA_036884505.1_ASM3688450v1	na	na	na	haploid	bacteria	5410734	5410734	51.500000	3	3	3	NCBI	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2024-02-20	5301	5070	121	na
GCA_013751655.1	PRJNA605147	SAMN15148588	na	na	546	546	Citrobacter freundii	strain=RHBSTW-00350	na	latest	Complete Genome	Major	Full	2020-07-27	ASM1375165v1	The REHAB Consortium	GCF_013751655.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/013/751/655/GCA_013751655.1_ASM1375165v1	na	na	na	haploid	bacteria	5037194	5037194	52.000000	2	2	2	NCBI	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2020-06-19	4871	4660	117	34609275
GCA_013748855.1	PRJNA605147	SAMN15148618	na	na	546	546	Citrobacter freundii	strain=RHBSTW-00449	na	latest	Complete Genome	Major	Full	2020-07-27	ASM1374885v1	The REHAB Consortium	GCF_013748855.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/013/748/855/GCA_013748855.1_ASM1374885v1	na	na	na	haploid	bacteria	5351505	5351505	52.000000	3	3	3	NCBI	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2020-06-19	5230	5007	115	34609275
GCA_003937345.2	PRJNA497126	SAMN10249196	na	na	546	546	Citrobacter freundii	strain=CF_324	na	latest	Complete Genome	Major	Full	2021-07-20	ASM393734v2	Washington University in St. Louis School of Medicine	GCF_003937345.2	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/937/345/GCA_003937345.2_ASM393734v2	unverified source organism	na	na	haploid	bacteria	5545800	5545800	52.000000	7	7	7	NCBI	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2021-07-02	5436	5180	122	31594927
GCA_904425445.1	PRJEB40360	SAMEA7313125	na	na	546	546	Citrobacter freundii	strain=PSV	na	latest	Complete Genome	Major	Full	2021-01-27	ASM90442544v1	GMGM	GCF_904425445.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/904/425/445/GCA_904425445.1_ASM90442544v1	na	na	na	haploid	bacteria	5528621	5528621	51.500000	2	2	2	GMGM	Annotation submitted by GMGM	2021-01-27	5555	5293	242	na
