#  See ftp://ftp.ncbi.nlm.nih.gov/genomes/README_assembly_summary.txt for a description of the columns in this file.
GCA_046578765.1	PRJNA1176192	SAMN44383880	na	na	244366	244366	Klebsiella variicola	strain=BHC2	na	latest	Complete Genome	Major	Full	2025-01-10	ASM4657876v1	Microbiology, Monash University	GCF_046578765.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/046/578/765/GCA_046578765.1_ASM4657876v1	na	na	na	haploid	bacteria	5754529	5754529	57.000000	2	2	2	NCBI	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2024-10-23	5549	5258	123	na
GCA_028871695.1	PRJNA615320	SAMN14450692	na	na	244366	244366	Klebsiella variicola	strain=SHET-01	na	latest	Complete Genome	Major	Full	2023-02-27	ASM2887169v1	Shanghai Jiaotong Uneversity	GCF_028871695.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/028/871/695/GCA_028871695.1_ASM2887169v1	na	na	na	haploid	bacteria	6000075	6000075	56.500000	3	3	3	NCBI	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2020-03-30	5878	5608	121	na
GCA_001989515.1	PRJNA327903	SAMN05361854	na	na	244366	244366	Klebsiella variicola	strain=GJ2	na	latest	Complete Genome	Major	Full	2017-02-07	ASM198951v1	Gwangju Institute of Science and Technology	GCF_001989515.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/989/515/GCA_001989515.1_ASM198951v1	na	na	na	haploid	bacteria	5927027	5927027	57.000000	5	5	5	NCBI	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2016-11-07	5599	5418	121	na
GCA_015287425.1	PRJNA672205	SAMN16560585	na	na	244366	244366	Klebsiella variicola	strain=BS327-2-1	na	latest	Complete Genome	Major	Full	2020-11-09	ASM1528742v1	microbial pathogenic ecology group	GCF_015287425.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/015/287/425/GCA_015287425.1_ASM1528742v1	na	na	na	haploid	bacteria	5518238	5518238	57.500000	1	1	1	na	na		0	0	0	na
GCA_041903425.1	PRJNA1098507	SAMN40910668	na	na	2590157	244366	Klebsiella variicola subsp. variicola	strain=NK_H14_033	na	latest	Complete Genome	Major	Full	2024-09-12	ASM4190342v1	Department of Medical Microbiology, Stavanger University Hospital	GCF_041903425.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/041/903/425/GCA_041903425.1_ASM4190342v1	na	na	na	haploid	bacteria	5700062	5700062	57.000000	4	4	4	NCBI	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2024-04-26	5575	5312	126	na
GCA_041861135.1	PRJNA835677	SAMN28626226	na	na	2590157	244366	Klebsiella variicola subsp. variicola	strain=Kpn4705	na	latest	Complete Genome	Major	Full	2024-09-07	ASM4186113v1	Department of Medical Microbiology, Stavanger University Hospital	GCF_041861135.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/041/861/135/GCA_041861135.1_ASM4186113v1	na	na	na	haploid	bacteria	5852049	5852049	57.000000	2	2	2	NCBI	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2024-04-26	5709	5440	123	na
GCA_010365565.1	PRJNA604100	SAMN13951914	na	na	244366	244366	Klebsiella variicola	strain=118	na	latest	Complete Genome	Major	Full	2020-02-09	ASM1036556v1	University of Zurich	GCF_010365565.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/010/365/565/GCA_010365565.1_ASM1036556v1	contaminated	na	na	haploid	bacteria	6010850	6010850	57.000000	3	3	3	NCBI	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2020-02-03	5924	5637	121	na
GCA_015284185.1	PRJNA672205	SAMN16560601	na	na	244366	244366	Klebsiella variicola	strain=BS325-3-1	na	latest	Complete Genome	Major	Full	2020-11-09	ASM1528418v1	microbial pathogenic ecology group	GCF_015284185.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/015/284/185/GCA_015284185.1_ASM1528418v1	na	na	na	haploid	bacteria	5598790	5598790	57.000000	1	1	1	na	na		0	0	0	na
GCA_041861605.1	PRJNA1098507	SAMN40910367	na	na	2590157	244366	Klebsiella variicola subsp. variicola	strain=KP_NORM_BLD_13127	na	latest	Complete Genome	Major	Full	2024-09-07	ASM4186160v1	Department of Medical Microbiology, Stavanger University Hospital	GCF_041861605.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/041/861/605/GCA_041861605.1_ASM4186160v1	na	na	na	haploid	bacteria	5802815	5802815	57.000000	4	4	4	NCBI	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2024-04-26	5647	5371	122	na
GCA_041753685.1	PRJNA1098507	SAMN40910348	na	na	2590157	244366	Klebsiella variicola subsp. variicola	strain=KP_NORM_BLD_114482	na	latest	Complete Genome	Major	Full	2024-09-05	ASM4175368v1	Department of Medical Microbiology, Stavanger University Hospital	GCF_041753685.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/041/753/685/GCA_041753685.1_ASM4175368v1	na	na	na	haploid	bacteria	5478915	5478915	57.500000	1	1	1	NCBI	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2024-04-26	5270	5056	123	na
GCA_015694045.1	PRJNA674961	SAMN16685814	na	na	244366	244366	Klebsiella variicola	strain=KPN029	na	latest	Complete Genome	Major	Full	2020-11-29	ASM1569404v1	Monash University	GCF_015694045.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/015/694/045/GCA_015694045.1_ASM1569404v1	na	na	na	haploid	bacteria	6187617	6187617	56.500000	5	5	5	NCBI	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2020-11-23	6119	5865	125	na
GCA_015286725.1	PRJNA672205	SAMN16560589	na	na	244366	244366	Klebsiella variicola	strain=M186-1	na	latest	Complete Genome	Major	Full	2020-11-09	ASM1528672v1	microbial pathogenic ecology group	GCF_015286725.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/015/286/725/GCA_015286725.1_ASM1528672v1	na	na	na	haploid	bacteria	5484445	5484445	57.500000	1	1	1	na	na		0	0	0	na
GCA_047528365.1	PRJNA1202858	SAMN45964866	na	na	244366	244366	Klebsiella variicola	strain=LAhvKp153	na	latest	Complete Genome	Major	Full	2025-02-09	ASM4752836v1	Institute of Microbiology and Immunology, National Yang Ming Chiao Tung University	na	na	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/047/528/365/GCA_047528365.1_ASM4752836v1	annotation fails completeness check	na	na	haploid	bacteria	5927890	5927890	57.000000	4	4	4	NCBI	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2025-01-07	5769	5315	129	na
GCA_000714635.1	PRJNA168515	SAMN02746181	na	na	244366	244366	Klebsiella variicola	strain=KP5-1	na	latest	Complete Genome	Major	Full	2014-06-27	ASM71463v1	USDA-ARS	na	na	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/714/635/GCA_000714635.1_ASM71463v1	RefSeq annotation failed; missing rRNA genes; missing tRNA genes	na	na	haploid	bacteria	5551467	5551467	57.500000	2	2	2	NCBI	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2014-06-05	5198	4918	88	25146146
GCA_049190495.2	PRJNA288601	SAMN47623606	na	na	244366	244366	Klebsiella variicola	na	2025CK-00379	latest	Complete Genome	Major	Full	2025-06-10	ASM4919049v2	Utah Public Health Laboratory, Utah Public Health Laboratory Infectious Disease submission group	na	na	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/049/190/495/GCA_049190495.2_ASM4919049v2	from large multi-isolate project	na	na	haploid	bacteria	5843700	5843700	57.000000	3	3	3	NCBI	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2025-06-03	5730	5494	123	na
GCA_040436535.1	PRJNA1120246	SAMN41685780	na	na	244366	244366	Klebsiella variicola	strain=10034763-2	na	latest	Complete Genome	Major	Full	2024-07-01	ASM4043653v1	State Key Laboratory of Microbial Technology, Microbial Technology Institute, Shandong University	GCF_040436535.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/040/436/535/GCA_040436535.1_ASM4043653v1	na	na	na	haploid	bacteria	5743314	5743314	57.500000	2	2	2	NCBI	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2024-06-24	5603	5356	126	na
GCA_041920825.1	PRJNA1098507	SAMN40910639	na	na	2590157	244366	Klebsiella variicola subsp. variicola	strain=NK_H1_059	na	latest	Complete Genome	Major	Full	2024-09-14	ASM4192082v1	Department of Medical Microbiology, Stavanger University Hospital	GCF_041920825.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/041/920/825/GCA_041920825.1_ASM4192082v1	na	na	na	haploid	bacteria	5520552	5520552	57.500000	3	3	3	NCBI	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2024-04-26	5315	5103	124	na
GCA_050175235.1	PRJNA1136676	SAMN42539031	na	na	244366	244366	Klebsiella variicola	strain=A24775	na	latest	Complete Genome	Major	Full	2025-05-06	ASM5017523v1	Inst. Hygiene, University Hospital Muenster	GCF_050175235.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/050/175/235/GCA_050175235.1_ASM5017523v1	na	na	na	haploid	bacteria	5853247	5853247	57.000000	3	3	3	NCBI	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2025-02-18	5730	5394	122	na
GCA_015285645.1	PRJNA672205	SAMN16560575	na	na	244366	244366	Klebsiella variicola	strain=BS375-3	na	latest	Complete Genome	Major	Full	2020-11-09	ASM1528564v1	microbial pathogenic ecology group	GCF_015285645.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/015/285/645/GCA_015285645.1_ASM1528564v1	na	na	na	haploid	bacteria	5517087	5517087	57.500000	1	1	1	na	na		0	0	0	na
GCA_030505415.1	PRJNA993242	SAMN36385319	na	na	244366	244366	Klebsiella variicola	strain=LY16	na	latest	Complete Genome	Major	Full	2023-07-19	ASM3050541v1	Wuyi University	GCF_030505415.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/030/505/415/GCA_030505415.1_ASM3050541v1	na	na	na	haploid	bacteria	5773018	5773018	57.000000	2	2	2	NCBI	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2023-07-12	5628	5400	127	na
GCA_015476055.1	PRJNA671627	SAMN16539243	na	na	244366	244366	Klebsiella variicola	strain=M268-3	na	latest	Complete Genome	Major	Full	2020-11-15	ASM1547605v1	microbial pathogenic ecology group	na	na	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/015/476/055/GCA_015476055.1_ASM1547605v1	annotation fails completeness check; many frameshifted proteins	na	na	haploid	bacteria	5608503	5608503	57.000000	4	4	4	na	na		0	0	0	na
GCA_003290425.1	PRJNA327507	SAMN05341158	na	na	244366	244366	Klebsiella variicola	strain=E57-7	na	latest	Complete Genome	Major	Full	2018-07-09	ASM329042v1	Zhejiang University	GCF_003290425.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/290/425/GCA_003290425.1_ASM329042v1	na	na	na	haploid	bacteria	5439582	5439582	57.500000	1	1	1	NCBI	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2016-07-06	5092	4916	123	na
GCA_036452015.1	PRJNA470993	SAMN35640682	na	na	244366	244366	Klebsiella variicola	strain=PS00262.4	na	latest	Complete Genome	Major	Full	2024-02-08	ASM3645201v1	Icahn School of Medicine	GCF_036452015.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/036/452/015/GCA_036452015.1_ASM3645201v1	na	na	na	haploid	bacteria	6498364	6498364	56.500000	5	5	5	NCBI	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2023-06-12	6416	6085	125	38161967
GCA_041920705.1	PRJNA1098507	SAMN40910676	na	na	2590157	244366	Klebsiella variicola subsp. variicola	strain=NK_H15_001	na	latest	Complete Genome	Major	Full	2024-09-14	ASM4192070v1	Department of Medical Microbiology, Stavanger University Hospital	GCF_041920705.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/041/920/705/GCA_041920705.1_ASM4192070v1	na	na	na	haploid	bacteria	5891415	5891415	57.000000	2	2	2	NCBI	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2024-04-26	5768	5466	126	na
GCA_025579405.2	PRJNA288601	SAMN31152641	na	na	244366	244366	Klebsiella variicola	strain=2022CK-00502	na	latest	Complete Genome	Major	Full	2022-12-29	ASM2557940v2	Centers for Disease Control and Prevention. Division of Healthcare Quality Promotion	GCF_025579405.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/025/579/405/GCA_025579405.2_ASM2557940v2	na	na	na	haploid	bacteria	5966803	5966803	57.000000	4	4	4	NCBI	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2022-12-14	5834	5560	127	na
GCA_041860345.1	PRJNA1098507	SAMN40910459	na	na	2590157	244366	Klebsiella variicola subsp. variicola	strain=KP_NORM_BLD_62512	na	latest	Complete Genome	Major	Full	2024-09-06	ASM4186034v1	Department of Medical Microbiology, Stavanger University Hospital	GCF_041860345.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/041/860/345/GCA_041860345.1_ASM4186034v1	na	na	na	haploid	bacteria	5752985	5752985	57.000000	2	2	2	NCBI	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2024-04-26	5616	5318	125	na
GCA_050847395.1	PRJNA1269288	SAMN48785300	na	na	244366	244366	Klebsiella variicola	strain=NTUH73	na	latest	Complete Genome	Major	Full	2025-06-08	ASM5084739v1	IMI, National Yang Ming Chiao Tung University	GCF_050847395.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/050/847/395/GCA_050847395.1_ASM5084739v1	na	na	na	haploid	bacteria	6017489	6017489	56.500000	4	4	4	NCBI	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2025-06-02	5917	5610	123	na
GCA_041941435.1	PRJEB27256	SAMEA8948743	na	na	244366	244366	Klebsiella variicola	strain=KP_NORM_BLD_111598	na	latest	Complete Genome	Major	Full	2024-09-17	ASM4194143v1	Department of Medical Microbiology, Stavanger University Hospital	GCF_041941435.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/041/941/435/GCA_041941435.1_ASM4194143v1	na	na	na	haploid	bacteria	5776729	5776729	57.000000	4	4	4	NCBI	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2023-08-01	5676	5391	122	na
GCA_022539555.1	PRJNA777842	SAMN22884097	na	na	2590157	244366	Klebsiella variicola subsp. variicola	strain=KKP112	na	latest	Complete Genome	Major	Full	2022-03-10	ASM2253955v1	Kenya Medical Research Institute - United States Army Medical Research Directorate Kenya	na	na	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/022/539/555/GCA_022539555.1_ASM2253955v1	annotation fails completeness check; many frameshifted proteins	na	na	haploid	bacteria	5612272	5612272	57.500000	1	1	1	NCBI	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2021-11-19	5561	3223	125	na
GCA_026802135.1	PRJNA904789	SAMN31854496	na	na	2489014	244366	Klebsiella variicola subsp. tropica	strain=BSK_177V2	na	latest	Complete Genome	Major	Full	2022-12-11	ASM2680213v1	University of Birmingham	GCF_026802135.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/026/802/135/GCA_026802135.1_ASM2680213v1	na	na	na	haploid	bacteria	5967542	5967542	57.000000	5	5	5	NCBI	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2022-12-05	5892	5618	124	na
GCA_035594075.1	PRJNA1050876	SAMN38756473	na	na	244366	244366	Klebsiella variicola	strain=353	na	latest	Complete Genome	Major	Full	2024-01-11	ASM3559407v1	Hangzhou Medical College	GCF_035594075.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/035/594/075/GCA_035594075.1_ASM3559407v1	na	na	na	haploid	bacteria	6213895	6213895	56.500000	3	3	3	NCBI	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2024-01-04	6124	5805	123	na
GCA_015288045.1	PRJNA672205	SAMN16560586	na	na	244366	244366	Klebsiella variicola	strain=M186-1-2	na	latest	Complete Genome	Major	Full	2020-11-09	ASM1528804v1	microbial pathogenic ecology group	GCF_015288045.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/015/288/045/GCA_015288045.1_ASM1528804v1	na	na	na	haploid	bacteria	5484339	5484339	57.500000	1	1	1	na	na		0	0	0	na
GCA_041903335.1	PRJNA1098507	SAMN40910681	na	na	2590157	244366	Klebsiella variicola subsp. variicola	strain=NK_H15_025	na	latest	Complete Genome	Major	Full	2024-09-12	ASM4190333v1	Department of Medical Microbiology, Stavanger University Hospital	GCF_041903335.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/041/903/335/GCA_041903335.1_ASM4190333v1	na	na	na	haploid	bacteria	5796890	5796890	57.000000	6	6	6	NCBI	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2024-04-26	5621	5369	121	na
GCA_050990795.1	PRJNA1115909	SAMN41551834	na	na	244366	244366	Klebsiella variicola	strain=KLE3	na	latest	Complete Genome	Major	Full	2025-06-17	ASM5099079v1	Nanjing Agriculture University, College of Resources and Environmental science	GCF_050990795.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/050/990/795/GCA_050990795.1_ASM5099079v1	na	na	na	haploid	bacteria	5548230	5548230	57.500000	2	2	2	na	na		0	0	0	na
GCA_041903225.1	PRJNA1098507	SAMN40910692	na	na	2590157	244366	Klebsiella variicola subsp. variicola	strain=NK_H16_023	na	latest	Complete Genome	Major	Full	2024-09-12	ASM4190322v1	Department of Medical Microbiology, Stavanger University Hospital	GCF_041903225.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/041/903/225/GCA_041903225.1_ASM4190322v1	na	na	na	haploid	bacteria	5786722	5786722	57.500000	5	5	5	NCBI	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2024-04-26	5618	5348	122	na
GCA_002852915.4	PRJNA353728	SAMN07609116	na	na	244366	244366	Klebsiella variicola	strain=WCHKV030666	na	latest	Complete Genome	Major	Full	2019-08-22	ASM285291v4	West China Hospital, Sichuan University	GCF_002852915.4	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/852/915/GCA_002852915.4_ASM285291v4	na	na	na	haploid	bacteria	5789507	5789507	57.000000	2	2	2	NCBI	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2019-08-21	5691	5414	121	na
GCA_015289325.1	PRJNA672205	SAMN16560574	na	na	244366	244366	Klebsiella variicola	strain=BS369-2	na	latest	Complete Genome	Major	Full	2020-11-09	ASM1528932v1	microbial pathogenic ecology group	GCF_015289325.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/015/289/325/GCA_015289325.1_ASM1528932v1	na	na	na	haploid	bacteria	5518391	5518391	57.500000	1	1	1	na	na		0	0	0	na
GCA_011784425.1	PRJNA598814	SAMN13716639	na	na	244366	244366	Klebsiella variicola	strain=AHKv-S01	na	latest	Complete Genome	Major	Full	2020-03-31	ASM1178442v1	Anhui Academy of Agricutural Sciences	GCF_011784425.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/011/784/425/GCA_011784425.1_ASM1178442v1	na	na	na	haploid	bacteria	5505304	5505304	57.500000	1	1	1	NCBI	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2020-03-30	5389	5153	121	na
GCA_900622585.1	PRJEB29928	SAMEA5128435	na	na	244366	244366	Klebsiella variicola	strain=AJ055	AJ055	latest	Complete Genome	Major	Full	2019-01-10	AJ055	Bioplatforms Australia	GCF_900622585.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/622/585/GCA_900622585.1_AJ055	na	na	na	haploid	bacteria	5669009	5669009	57.000000	2	2	2	na	na		0	0	0	na
GCA_041834285.1	PRJNA1098507	SAMN40910345	na	na	2590157	244366	Klebsiella variicola subsp. variicola	strain=KP_NORM_BLD_114453	na	latest	Complete Genome	Major	Full	2024-09-05	ASM4183428v1	Department of Medical Microbiology, Stavanger University Hospital	GCF_041834285.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/041/834/285/GCA_041834285.1_ASM4183428v1	na	na	na	haploid	bacteria	5669052	5669052	57.000000	2	2	2	NCBI	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2024-04-26	5515	5268	124	na
GCA_900622625.1	PRJEB29928	SAMEA5128439	na	na	244366	244366	Klebsiella variicola	strain=03-311-0071	03-311-0071	latest	Complete Genome	Major	Full	2019-01-10	03-311-0071	Bioplatforms Australia	GCF_900622625.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/622/625/GCA_900622625.1_03-311-0071	na	na	na	haploid	bacteria	5425242	5425242	57.500000	1	1	1	na	na		0	0	0	na
GCA_050499735.1	PRJNA1261233	SAMN48416083	na	na	244366	244366	Klebsiella variicola	strain=ZB-1	na	latest	Complete Genome	Major	Full	2025-05-20	ASM5049973v1	Hubei University of Technology, School of Life and Health Sciences	GCF_050499735.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/050/499/735/GCA_050499735.1_ASM5049973v1	na	na	na	haploid	bacteria	5638191	5638191	57.000000	4	4	4	NCBI	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2025-05-14	5480	5264	123	na
GCA_041857135.1	PRJNA1142680	SAMN42954612	na	na	244366	244366	Klebsiella variicola	strain=kv240612_barcode19	na	latest	Complete Genome	Major	Full	2024-09-05	kv240612_barcode19	Health & Environment, Institute of Environmental Science and Research	GCF_041857135.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/041/857/135/GCA_041857135.1_kv240612_barcode19	na	na	na	haploid	bacteria	5669779	5669779	57.500000	2	2	2	na	na		0	0	0	na
GCA_041897585.1	PRJNA1098507	SAMN40910733	na	na	2590157	244366	Klebsiella variicola subsp. variicola	strain=NK_H21_080	na	latest	Complete Genome	Major	Full	2024-09-11	ASM4189758v1	Department of Medical Microbiology, Stavanger University Hospital	GCF_041897585.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/041/897/585/GCA_041897585.1_ASM4189758v1	na	na	na	haploid	bacteria	5465121	5465121	57.500000	1	1	1	NCBI	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2024-04-26	5295	5066	123	na
